Node	feature
B_Terriglobus	genus
B_Kitasatospora	genus
B_Actinoalloteichus	genus
B_Cellulophaga	genus
B_Plantibacter	genus
B_Roseovarius	genus
B_Pajaroellobacter	genus
B_Nitratireductor	genus
B_Saccharothrix	genus
F_Dematiopleospora	genus
F_Microsphaeropsis	genus
F_Exophiala	genus
F_Fonsecaea	genus
F_Myelochroa	genus
F_Leptogium	genus
F_Rhexocercosporidium	genus
F_Ascodesmis	genus
F_Millerozyma	genus
F_Hypocrella	genus
F_Fusarium	genus
F_Protomyces	genus
F_Termitomyces	genus
F_Ceraceomyces	genus
F_Trametes	genus
F_Dentipellis	genus
F_Microallomyces	genus
F_Circinella	genus
B_Capnocytophaga	genus
B_Ezakiella	genus
B_Acidipropionibacterium	genus
B_Ornithinimicrobium	genus
B_Martelella	genus
B_Lachnoclostridium	genus
B_Candidatus Phytoplasma	genus
B_Apibacter	genus
B_Methylophaga	genus
B_Modestobacter	genus
B_Kushneria	genus
F_Diploospora	genus
B_Lachnoclostridium	genus
B_Neomicrococcus	genus
B_Pseudorhodoplanes	genus
B_Rhodococcus	genus
B_Janthinobacterium	genus
B_Desulfovibrio	genus
B_Shinella	genus
B_Victivallis	genus
F_Abrothallus	genus
F_Microsphaeropsis	genus
F_Phialocephala	genus
F_Pseudogymnoascus	genus
F_Millerozyma	genus
F_Coronophora	genus
F_Septobasidium	genus
F_Cintractia	genus
B_Pseudonocardia	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Nakamurella	genus
B_Micropruina	genus
B_Kitasatospora	genus
B_Chromohalobacter	genus
B_Cyanothece	genus
B_Acholeplasma	genus
B_Brevibacillus	genus
F_Evernia	genus
F_Absconditella	genus
F_Phellinidium	genus
B_Rhodococcus	genus
B_Frankia	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Lysobacter	genus
B_Pseudoalteromonas	genus
B_Nocardiopsis	genus
B_Corallococcus	genus
B_Nakamurella	genus
B_Olsenella	genus
B_Tannerella	genus
B_Pontibacter	genus
B_Zymomonas	genus
B_Kitasatospora	genus
B_Apibacter	genus
B_Arachidicoccus	genus
B_Pseudaminobacter	genus
B_Mobiluncus	genus
B_Acholeplasma	genus
B_Aquisphaera	genus
F_Schizothyrium	genus
F_Xeromyces	genus
F_Verrucaria	genus
F_Meyerozyma	genus
F_Protomyces	genus
F_Amanita	genus
F_Entoloma	genus
F_Myriostoma	genus
F_Archaeospora	genus
B_Dermacoccus	genus
B_Pseudonocardia	genus
B_Riemerella	genus
B_Elizabethkingia	genus
B_Sphingosinicella	genus
B_Marinobacter	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Glutamicibacter	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Microlunatus	genus
B_Pontibacter	genus
B_Solimonas	genus
B_Tetragenococcus	genus
B_Apibacter	genus
B_Streptosporangium	genus
B_Acidiphilium	genus
B_Micavibrio	genus
B_Kordiimonas	genus
B_Chromohalobacter	genus
B_Acholeplasma	genus
B_Victivallis	genus
B_Kineococcus	genus
B_Aphanizomenon	genus
B_Ahrensia	genus
F_Gymnosporangium	genus
B_Schaalia	genus
B_Tetragenococcus	genus
B_Streptosporangium	genus
B_Acidiphilium	genus
B_Chromohalobacter	genus
F_Xeromyces	genus
B_Halomonas	genus
B_Auraticoccus	genus
B_Dermacoccus	genus
B_Pseudoxanthomonas	genus
B_Gordonia	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Candidatus Sulcia	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Pontibacter	genus
B_Martelella	genus
B_Lachnoclostridium	genus
B_Lutibacter	genus
B_Apibacter	genus
B_Modestobacter	genus
F_Symbiotaphrina	genus
F_Neogloea	genus
B_Afipia	genus
B_Oligotropha	genus
F_Tuber	genus
B_Escherichia	genus
B_Cupriavidus	genus
B_Curvibacter	genus
B_Fusobacterium	genus
B_Ruminococcus	genus
B_Olsenella	genus
B_Tetragenococcus	genus
B_Listeria	genus
B_Nocardia	genus
B_Porphyromonas	genus
B_Ruminococcus	genus
B_Nakamurella	genus
B_Saccharopolyspora	genus
B_Olsenella	genus
B_Acidipropionibacterium	genus
B_Frondihabitans	genus
B_Apibacter	genus
B_Actinoalloteichus	genus
B_Marinomonas	genus
B_Marmoricola	genus
B_Saccharomonospora	genus
B_Rhodoluna	genus
B_Luteipulveratus	genus
B_Blastochloris	genus
B_Ensifer	genus
F_Paraphaeosphaeria	genus
F_Ionomidotis	genus
F_Inocybe	genus
F_Boletus	genus
F_Polyporoletus	genus
F_Robbauera	genus
B_Dyadobacter	genus
B_Asticcacaulis	genus
B_Scytonema	genus
B_Labilithrix	genus
B_Draconibacterium	genus
F_Dactylina	genus
F_Discostroma	genus
F_Dentipellis	genus
F_Phycomyces	genus
B_Pseudonocardia	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Blautia	genus
B_Alistipes	genus
B_Candidatus Saccharimonas	genus
B_Wolbachia	genus
B_Alcanivorax	genus
B_Lutibacter	genus
B_Micropruina	genus
B_Acidiphilium	genus
B_Kordiimonas	genus
B_Ochrobactrum	genus
B_Ectothiorhodospira	genus
F_Botrytis	genus
F_Lachnella	genus
B_Yersinia	genus
B_Pseudoxanthomonas	genus
B_Anabaena	genus
B_Taylorella	genus
B_Aphanizomenon	genus
B_Saprospira	genus
B_Sandaracinus	genus
F_Mycosphaerella	genus
F_Phellinus	genus
F_Postia	genus
B_Sporosarcina	genus
F_Amniculicola	genus
F_Coemansia	genus
B_Rhodobacter	genus
B_Mesorhizobium	genus
B_Rhizobacter	genus
B_Terriglobus	genus
B_Magnetospirillum	genus
B_Azoarcus	genus
B_Clavibacter	genus
B_Kitasatospora	genus
B_Asticcacaulis	genus
B_Acidiphilium	genus
B_Saccharomonospora	genus
B_Thermus	genus
B_Neorhizobium	genus
B_Pajaroellobacter	genus
B_Saprospira	genus
B_Leadbetterella	genus
B_Aminipila	genus
B_Ensifer	genus
F_Sphaerulina	genus
F_Paraphaeosphaeria	genus
F_Myelochroa	genus
F_Marthamyces	genus
F_Amorphotheca	genus
F_Peltula	genus
F_Dipsacomyces	genus
B_Asticcacaulis	genus
B_Emticicia	genus
B_Chitinophaga	genus
F_Torula	genus
F_Phaeopyxis	genus
F_Amorphotheca	genus
F_Phomopsis	genus
F_Pestalotiopsis	genus
B_Delftia	genus
B_Cellulomonas	genus
B_Terriglobus	genus
B_Kitasatospora	genus
B_Arachidicoccus	genus
B_Panacibacter	genus
B_Roseimaritima	genus
F_Fonsecaea	genus
F_Myelochroa	genus
B_Yersinia	genus
B_Dermacoccus	genus
B_Leptolyngbya	genus
B_Candidatus Cardinium	genus
B_Candidatus Saccharimonas	genus
B_Streptosporangium	genus
B_Flavobacterium	genus
B_Gordonia	genus
B_Elizabethkingia	genus
B_Mesorhizobium	genus
B_Caulobacter	genus
B_Solimonas	genus
B_Agrococcus	genus
B_Micavibrio	genus
B_Desulfosporosinus	genus
F_Nakaseomyces	genus
F_Flammulina	genus
B_Sphaerotilus	genus
B_Pelagibacterium	genus
F_Thysanothecium	genus
F_Meira	genus
B_Paracoccus	genus
B_Rhodococcus	genus
B_Citricoccus	genus
B_Tsukamurella	genus
B_Nakamurella	genus
B_Zymomonas	genus
B_Micropruina	genus
B_Acidiphilium	genus
B_Francisella	genus
B_Modestobacter	genus
B_Haematobacter	genus
B_Rhodoluna	genus
B_Vogesella	genus
B_Aquisphaera	genus
B_Vagococcus	genus
F_Rhynchosporium	genus
B_Hydrogenophaga	genus
B_Carnobacterium	genus
B_Rhodopseudomonas	genus
F_Tretomyces	genus
B_Aeromicrobium	genus
B_Mesorhizobium	genus
B_Azoarcus	genus
B_Solimonas	genus
B_Opitutus	genus
B_Kitasatospora	genus
B_Streptosporangium	genus
B_Polaromonas	genus
B_Cellulophaga	genus
B_Myxococcus	genus
B_Thermus	genus
B_Pajaroellobacter	genus
B_Pelagibacterium	genus
F_Abrothallus	genus
F_Kirschsteiniothelia	genus
F_Microsphaeropsis	genus
F_Myelochroa	genus
F_Podosphaera	genus
F_Amorphotheca	genus
F_Millerozyma	genus
F_Luteoporia	genus
F_Microallomyces	genus
B_Magnetospirillum	genus
F_Gyalecta	genus
F_Coniochaeta	genus
B_Methylobacterium	genus
B_Acidovorax	genus
B_Cloacibacterium	genus
B_Lachnoanaerobaculum	genus
B_Delftia	genus
B_Nakamurella	genus
B_Flavisolibacter	genus
B_Tannerella	genus
B_Frondihabitans	genus
B_Clavibacter	genus
B_Scytonema	genus
B_Haematobacter	genus
B_Photobacterium	genus
B_Acholeplasma	genus
B_Lysinibacillus	genus
B_Draconibacterium	genus
B_Desulfitobacterium	genus
F_Verrucaria	genus
B_Brevibacillus	genus
F_Rhynchosporium	genus
F_Mitosporidium	genus
B_Rhodococcus	genus
B_Gemella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Nostoc	genus
B_Candidatus Saccharimonas	genus
B_Spirochaeta	genus
B_Cellulomonas	genus
B_Microlunatus	genus
B_Pontibacter	genus
B_Solimonas	genus
B_Kitasatospora	genus
B_Acidiphilium	genus
B_Citrobacter	genus
B_Methylophaga	genus
B_Marmoricola	genus
F_Pseudogymnoascus	genus
B_Veillonella	genus
B_Cardiobacterium	genus
B_Granulicatella	genus
B_Scytonema	genus
B_Emticicia	genus
B_Truepera	genus
B_Acholeplasma	genus
B_Saprospira	genus
B_Phormidium	genus
F_Aureobasidium	genus
F_Elaphomyces	genus
F_Myriolecis	genus
F_Bacidia	genus
F_Coprinopsis	genus
F_Kondoa	genus
B_Burkholderia	genus
B_Flavobacterium	genus
B_Hymenobacter	genus
B_Microlunatus	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Cellulophaga	genus
B_Roseovarius	genus
B_Shinella	genus
B_Pajaroellobacter	genus
B_Saccharothrix	genus
B_Dyella	genus
F_Microsphaeropsis	genus
F_Coniosporium	genus
F_Dactylina	genus
F_Amorphotheca	genus
B_Yersinia	genus
B_Elizabethkingia	genus
B_Bosea	genus
B_Bacteroides	genus
B_Candidatus Saccharimonas	genus
B_Martelella	genus
B_Pseudaminobacter	genus
B_Cellulophaga	genus
B_Marmoricola	genus
B_Kineococcus	genus
B_Aphanizomenon	genus
F_Gymnosporangium	genus
B_Vagococcus	genus
F_Tulasnella	genus
F_Cystofilobasidium	genus
F_Lichtheimia	genus
B_Cellulophaga	genus
B_Leptothrix	genus
F_Diplodia	genus
F_Rhexocercosporidium	genus
F_Pseudogymnoascus	genus
F_Tortispora	genus
F_Chionosphaera	genus
F_Robbauera	genus
B_Corynebacterium	genus
B_Bosea	genus
B_Saccharopolyspora	genus
B_Microlunatus	genus
B_Methylophaga	genus
B_Luteipulveratus	genus
B_Nocardia	genus
B_Nakamurella	genus
B_Frondihabitans	genus
B_Aggregatibacter	genus
B_Arachidicoccus	genus
B_Plantibacter	genus
B_Microcoleus	genus
B_Pleomorphomonas	genus
F_Myelochroa	genus
F_Hyaloscypha	genus
F_Rhynchosporium	genus
F_Phellinidium	genus
F_Robbauera	genus
F_Halteromyces	genus
B_Pseudonocardia	genus
B_Schaalia	genus
B_Sorangium	genus
B_Micavibrio	genus
B_Pseudorhodoplanes	genus
F_Epicoccum	genus
F_Dactylina	genus
B_Mitsuaria	genus
B_Agrococcus	genus
F_Guyanagaster	genus
F_Nosema	genus
B_Agrobacterium	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Nakamurella	genus
B_Saccharopolyspora	genus
B_Aggregatibacter	genus
B_Asticcacaulis	genus
B_Acidiphilium	genus
B_Haematobacter	genus
B_Acholeplasma	genus
B_Corallococcus	genus
B_Nakamurella	genus
B_Pontibacter	genus
B_Lutibacter	genus
B_Neomicrococcus	genus
B_Aphanizomenon	genus
B_Sandaracinus	genus
B_Roseimaritima	genus
F_Schizothyrium	genus
F_Hypogymnia	genus
B_Chryseobacterium	genus
B_Yersinia	genus
B_Neisseria	genus
B_Fusobacterium	genus
B_Propionibacterium	genus
B_Prevotella	genus
B_Veillonella	genus
B_Hymenobacter	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Elizabethkingia	genus
B_Cloacibacterium	genus
B_Lachnoanaerobaculum	genus
B_Delftia	genus
B_Alistipes	genus
B_Dyadobacter	genus
B_Candidatus Saccharimonas	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Nakamurella	genus
B_Tannerella	genus
B_Alcanivorax	genus
B_Pontibacter	genus
B_Candidatus Phytoplasma	genus
B_Solimonas	genus
B_Zymomonas	genus
B_Apibacter	genus
B_Asticcacaulis	genus
B_Acidiphilium	genus
B_Pseudopropionibacterium	genus
B_Scytonema	genus
B_Labrys	genus
B_Methylophaga	genus
B_Haematobacter	genus
B_Chromohalobacter	genus
B_Ectothiorhodospira	genus
B_Panacibacter	genus
B_Blastomonas	genus
B_Chitinophaga	genus
B_Rufibacter	genus
B_Filimonas	genus
B_Aphanizomenon	genus
B_Brevibacillus	genus
B_Marivirga	genus
F_Xeromyces	genus
F_Diploospora	genus
F_Lachnella	genus
F_Trametes	genus
F_Neogloea	genus
B_Dietzia	genus
B_Enterococcus	genus
B_Paenarthrobacter	genus
B_Glutamicibacter	genus
B_Lysinibacillus	genus
B_Kineococcus	genus
F_Ochroconis	genus
F_Starmerella	genus
B_Streptococcus	genus
B_Thioclava	genus
B_Dolosigranulum	genus
B_Altererythrobacter	genus
B_Tessaracoccus	genus
B_Corallococcus	genus
B_Microlunatus	genus
B_Tetragenococcus	genus
B_Desulfovibrio	genus
B_Acidobacterium	genus
B_Luteipulveratus	genus
B_Curvibacter	genus
F_Drechslera	genus
F_Trametes	genus
F_Gymnosporangium	genus
F_Microallomyces	genus
F_Phycomyces	genus
B_Lachnoanaerobaculum	genus
B_Aeromicrobium	genus
B_Candidatus Phytoplasma	genus
B_Kitasatospora	genus
B_Aquisphaera	genus
B_Plectonema	genus
F_Abrothallus	genus
F_Myelochroa	genus
F_Millerozyma	genus
F_Hypocrella	genus
B_Pseudoxanthomonas	genus
B_Rhizobacter	genus
B_Dermabacter	genus
B_Emticicia	genus
B_Arachidicoccus	genus
B_Kushneria	genus
B_Bartonella	genus
B_Saprospira	genus
B_Leadbetterella	genus
B_Dokdonia	genus
F_Gyalecta	genus
F_Kalmanozyma	genus
F_Encephalitozoon	genus
B_Auricoccus	genus
B_Microcoleus	genus
B_Dyella	genus
B_Labrys	genus
B_Cronobacter	genus
F_Ascodesmis	genus
F_Phellopilus	genus
B_Starkeya	genus
B_Lautropia	genus
B_Citricoccus	genus
B_Nesterenkonia	genus
B_Arsenicicoccus	genus
B_Apibacter	genus
B_Niabella	genus
F_Passalora	genus
B_Nocardiopsis	genus
B_Tsukamurella	genus
B_Terriglobus	genus
B_Negativicoccus	genus
B_Arachidicoccus	genus
B_Panacibacter	genus
B_Microcoleus	genus
B_Oscillatoria	genus
B_Brevibacillus	genus
B_Plectonema	genus
F_Rhynchosporium	genus
F_Mycosphaerella	genus
F_Evernia	genus
F_Bacidia	genus
F_Lopezaria	genus
F_Phialocephala	genus
B_Dermacoccus	genus
B_Pseudonocardia	genus
B_Liberibacter	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Blautia	genus
B_Herbaspirillum	genus
B_Corallococcus	genus
B_Candidatus Phytoplasma	genus
B_Proteus	genus
B_Micropruina	genus
B_Tetragenococcus	genus
B_Apibacter	genus
B_Acidiphilium	genus
B_Pseudaminobacter	genus
B_Chromohalobacter	genus
B_Myxococcus	genus
B_Blastomonas	genus
B_Halothece	genus
F_Phaeosphaeria	genus
F_Diploospora	genus
F_Absconditella	genus
F_Phialocephala	genus
F_Pleuroascus	genus
F_Scheffersomyces	genus
F_Neurospora	genus
F_Scopuloides	genus
F_Cystobasidium	genus
F_Gymnosporangium	genus
B_Arsenicicoccus	genus
B_Solimonas	genus
B_Clavibacter	genus
B_Sorangium	genus
B_Asticcacaulis	genus
B_Acidiphilium	genus
B_Scytonema	genus
B_Roseovarius	genus
F_Amorphotheca	genus
F_Melanopsichium	genus
B_Thauera	genus
B_Lactococcus	genus
B_Blastochloris	genus
F_Torula	genus
F_Graphium	genus
F_Flammulina	genus
B_Aeromonas	genus
B_Nakamurella	genus
B_Olsenella	genus
B_Chitinophaga	genus
B_Leucobacter	genus
B_Kineococcus	genus
F_Placopyrenium	genus
F_Verrucaria	genus
F_Leptogium	genus
F_Graphium	genus
B_Aggregatibacter	genus
B_Dietzia	genus
B_Riemerella	genus
B_Candidatus Cardinium	genus
B_Finegoldia	genus
B_Delftia	genus
B_Lysobacter	genus
B_Marinobacter	genus
B_Candidatus Saccharimonas	genus
B_Luteimonas	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Nakamurella	genus
B_Olsenella	genus
B_Pontibacter	genus
B_Martelella	genus
B_Blastomonas	genus
B_Pectobacterium	genus
B_Leucobacter	genus
B_Lysinibacillus	genus
B_Aquimarina	genus
F_Diploospora	genus
F_Rhizoctonia	genus
F_Phellinus	genus
F_Melanotaenium	genus
B_Dermacoccus	genus
B_Pseudonocardia	genus
B_Lautropia	genus
B_Riemerella	genus
B_Elizabethkingia	genus
B_Peptoniphilus	genus
B_Arthrobacter	genus
B_Bacteroides	genus
B_Candidatus Sulcia	genus
B_Hydrogenobaculum	genus
B_Candidatus Saccharimonas	genus
B_Nesterenkonia	genus
B_Corallococcus	genus
B_Arsenicicoccus	genus
B_Nakamurella	genus
B_Alcanivorax	genus
B_Pontibacter	genus
B_Martelella	genus
B_Acetobacter	genus
B_Solimonas	genus
B_Lutibacter	genus
B_Apibacter	genus
B_Acidiphilium	genus
B_Pseudopropionibacterium	genus
B_Actinoalloteichus	genus
B_Arachidicoccus	genus
B_Modestobacter	genus
B_Blastomonas	genus
B_Kushneria	genus
B_Pectobacterium	genus
B_Castellaniella	genus
B_Acholeplasma	genus
B_Halothece	genus
B_Sandaracinus	genus
F_Passalora	genus
F_Xeromyces	genus
F_Hypocrella	genus
F_Trametes	genus
F_Cystofilobasidium	genus
B_Solimonas	genus
B_Acidiphilium	genus
B_Emticicia	genus
B_Taylorella	genus
B_Saprospira	genus
B_Leadbetterella	genus
F_Absconditella	genus
F_Syncephalastrum	genus
B_Flavobacterium	genus
B_Klebsiella	genus
B_Hymenobacter	genus
B_Opitutus	genus
B_Kitasatospora	genus
B_Actinoalloteichus	genus
B_Saccharomonospora	genus
B_Roseovarius	genus
B_Shinella	genus
B_Thermus	genus
B_Saccharothrix	genus
F_Sphaerulina	genus
F_Paraphaeosphaeria	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Thysanothecium	genus
F_Dactylina	genus
F_Hypogymnia	genus
F_Rhexocercosporidium	genus
F_Amorphotheca	genus
F_Discostroma	genus
F_Boletus	genus
F_Apiotrichum	genus
F_Microallomyces	genus
F_Vavraia	genus
B_Nesterenkonia	genus
B_Pontibacter	genus
B_Apibacter	genus
B_Candidatus Nanopelagicus	genus
B_Calenema	genus
F_Passalora	genus
B_Chlorobaculum	genus
F_Neoroussoella	genus
F_Fibulobasidium	genus
F_Tremella	genus
F_Funneliformis	genus
B_Bosea	genus
B_Agrococcus	genus
B_Francisella	genus
B_Sporosarcina	genus
B_Methylocella	genus
F_Meyerozyma	genus
B_Luteimonas	genus
B_Starkeya	genus
B_Rhodoluna	genus
B_Trueperella	genus
F_Septobasidium	genus
B_Nesterenkonia	genus
B_Aureimonas	genus
F_Vittaforma	genus
B_Kocuria	genus
B_Thioclava	genus
B_Pedobacter	genus
B_Auritidibacter	genus
B_Mesorhizobium	genus
B_Microlunatus	genus
B_Opitutus	genus
B_Gemmata	genus
B_Apibacter	genus
B_Micavibrio	genus
B_Methylophaga	genus
B_Plantibacter	genus
B_Luteibacter	genus
B_Listeria	genus
B_Leptothrix	genus
B_Rubrivivax	genus
F_Pyricularia	genus
F_Phellopilus	genus
B_Elizabethkingia	genus
B_Alistipes	genus
B_Gloeocapsopsis	genus
B_Tannerella	genus
B_Zymomonas	genus
B_Treponema	genus
B_Apibacter	genus
B_Scytonema	genus
B_Marmoricola	genus
B_Ectothiorhodospira	genus
B_Pleurocapsa	genus
B_Acholeplasma	genus
B_Aquisphaera	genus
B_Prochlorococcus	genus
F_Scheffersomyces	genus
B_Tsukamurella	genus
B_Vagococcus	genus
F_Phaeosphaeria	genus
F_Ochroconis	genus
F_Esteya	genus
F_Geranomyces	genus
B_Dickeya	genus
B_Caldithrix	genus
B_Treponema	genus
B_Brevibacillus	genus
B_Arcobacter	genus
F_Hirsutella	genus
B_Nakamurella	genus
B_Arachidicoccus	genus
F_Epicoccum	genus
F_Esteya	genus
F_Amphiamblys	genus
F_Archaeospora	genus
F_Coemansia	genus
B_Pantoea	genus
B_Fimbriimonas	genus
F_Monascus	genus
F_Perenniporia	genus
F_Dentipellis	genus
F_Gigaspora	genus
B_Agrobacterium	genus
B_Olsenella	genus
B_Rhizobacter	genus
B_Erwinia	genus
B_Cardiobacterium	genus
B_Candidatus Phytoplasma	genus
B_Streptosporangium	genus
B_Marinomonas	genus
B_Kineococcus	genus
B_Chelatococcus	genus
F_Massarina	genus
F_Uncinocarpus	genus
F_Gloiothele	genus
F_Mitosporidium	genus
B_Sphaerotilus	genus
B_Anaeromyxobacter	genus
B_Shinella	genus
B_Congregibacter	genus
F_Abrothallus	genus
F_Verrucaria	genus
F_Hanseniaspora	genus
F_Auricularia	genus
F_Macrohyporia	genus
B_Devosia	genus
B_Dyadobacter	genus
B_Rhizobacter	genus
B_Caulobacter	genus
B_Asticcacaulis	genus
B_Friedmanniella	genus
B_Scytonema	genus
B_Emticicia	genus
B_Phreatobacter	genus
B_Kushneria	genus
B_Roseovarius	genus
B_Rufibacter	genus
B_Taylorella	genus
B_Bartonella	genus
B_Leadbetterella	genus
B_Dokdonia	genus
B_Ensifer	genus
F_Esteya	genus
F_Sarcodon	genus
F_Encephalitozoon	genus
B_Niabella	genus
F_Ceraceomyces	genus
B_Gloeocapsopsis	genus
B_Rhizobacter	genus
B_Scytonema	genus
B_Empedobacter	genus
B_Aquimarina	genus
F_Entoloma	genus
B_Saccharomonospora	genus
B_Desulfitobacterium	genus
B_Congregibacter	genus
F_Rinodina	genus
F_Hypocrella	genus
F_Gloiothele	genus
F_Rhizophydium	genus
B_Pedobacter	genus
B_Agrobacterium	genus
B_Dyadobacter	genus
B_Rhizobacter	genus
B_Caulobacter	genus
B_Asticcacaulis	genus
B_Emticicia	genus
B_Marinomonas	genus
B_Truepera	genus
B_Roseovarius	genus
B_Taylorella	genus
B_Bartonella	genus
B_Saprospira	genus
B_Dokdonia	genus
B_Ramlibacter	genus
B_Ensifer	genus
B_Rubrivivax	genus
F_Amorphotheca	genus
F_Hirsutella	genus
F_Funneliformis	genus
B_Roseovarius	genus
B_Rhodospirillum	genus
F_Sphaerulina	genus
F_Paraphaeosphaeria	genus
F_Myelochroa	genus
F_Platythecium	genus
F_Dactylaria	genus
F_Microporus	genus
F_Polyporoletus	genus
B_Neisseria	genus
B_Janibacter	genus
B_Rothia	genus
B_Lysobacter	genus
B_Dolosigranulum	genus
B_Bordetella	genus
B_Microlunatus	genus
B_Xenorhabdus	genus
B_Listeria	genus
B_Anaerococcus	genus
B_Novosphingobium	genus
B_Mitsuaria	genus
B_Pleomorphomonas	genus
B_Arachidicoccus	genus
B_Limnochorda	genus
F_Exserohilum	genus
F_Arthrobotrys	genus
F_Protomyces	genus
B_Olsenella	genus
B_Starkeya	genus
B_Plantibacter	genus
B_Rhodanobacter	genus
B_Rubrivivax	genus
F_Ionomidotis	genus
B_Sphingomonas	genus
B_Kytococcus	genus
B_Propionibacterium	genus
B_Elizabethkingia	genus
B_Cloacibacterium	genus
B_Sphingosinicella	genus
B_Citricoccus	genus
B_Lachnoanaerobaculum	genus
B_Delftia	genus
B_Pseudoalteromonas	genus
B_Mesorhizobium	genus
B_Emticicia	genus
B_Modestobacter	genus
B_Limnochorda	genus
F_Coniosporium	genus
F_Cryomyces	genus
F_Geomyces	genus
F_Protomyces	genus
B_Asticcacaulis	genus
B_Aminipila	genus
F_Dactylaria	genus
F_Discostroma	genus
B_Draconibacterium	genus
F_Phlyctis	genus
F_Pezicula	genus
F_Blastobotrys	genus
F_Phaeoacremonium	genus
B_Mitsuaria	genus
B_Microcystis	genus
B_Apibacter	genus
B_Paucibacter	genus
B_Luteipulveratus	genus
B_Ehrlichia	genus
B_Rubrivivax	genus
B_Desulfosporosinus	genus
F_Rhexocercosporidium	genus
F_Pseudogymnoascus	genus
F_Tortispora	genus
F_Pyricularia	genus
F_Phellinidium	genus
F_Phellopilus	genus
F_Kalmanozyma	genus
B_Devosia	genus
B_Phenylobacterium	genus
B_Microvirga	genus
B_Candidatus Saccharimonas	genus
B_Cupriavidus	genus
B_Micropruina	genus
B_Acidiphilium	genus
B_Prochlorococcus	genus
F_Rhynchostoma	genus
B_Pseudonocardia	genus
B_Sorangium	genus
B_Neomicrococcus	genus
B_Kitasatospora	genus
B_Saccharomonospora	genus
B_Thermus	genus
B_Pajaroellobacter	genus
F_Epicoccum	genus
F_Dematiopleospora	genus
F_Microsphaeropsis	genus
F_Botrytis	genus
F_Cadophora	genus
F_Phruensis	genus
F_Armillaria	genus
F_Microallomyces	genus
F_Gigaspora	genus
F_Phycomyces	genus
B_Rhizobacter	genus
B_Asticcacaulis	genus
B_Emticicia	genus
B_Taylorella	genus
B_Saprospira	genus
B_Leadbetterella	genus
F_Geranomyces	genus
B_Sphingobium	genus
B_Liberibacter	genus
B_Elizabethkingia	genus
B_Blautia	genus
B_Candidatus Saccharimonas	genus
B_Pontibacter	genus
B_Martelella	genus
B_Pseudopropionibacterium	genus
B_Synechocystis	genus
B_Kordiimonas	genus
B_Victivallis	genus
B_Aphanizomenon	genus
F_Lachnella	genus
B_Ruminococcus	genus
B_Tetragenococcus	genus
B_Leptothrix	genus
F_Pithomyces	genus
F_Parathielavia	genus
B_Leadbetterella	genus
B_Rubrivivax	genus
B_Caldithrix	genus
B_Veillonella	genus
B_Tsukamurella	genus
B_Scytonema	genus
B_Negativicoccus	genus
B_Rufibacter	genus
B_Vagococcus	genus
F_Superstratomyces	genus
F_Placopyrenium	genus
F_Dactylaria	genus
F_Parafuscosporella	genus
F_Graphium	genus
F_Sclerotium	genus
B_Halomonas	genus
B_Nocardia	genus
B_Asticcacaulis	genus
B_Plantibacter	genus
B_Roseovarius	genus
B_Saprospira	genus
B_Leadbetterella	genus
F_Dematiopleospora	genus
F_Lopezaria	genus
F_Marssonina	genus
F_Phialocephala	genus
F_Tropicoporus	genus
F_Postia	genus
F_Polyporoletus	genus
F_Porpomyces	genus
F_Pseudomicrostroma	genus
B_Modestobacter	genus
B_Kushneria	genus
B_Castellaniella	genus
B_Aphanizomenon	genus
F_Acanthothecis	genus
F_Magnusiomyces	genus
B_Zymomonas	genus
B_Haematobacter	genus
B_Fimbriimonas	genus
B_Chitinophaga	genus
B_Halobacteriovorax	genus
B_Exiguobacterium	genus
B_Ilumatobacter	genus
B_Agrococcus	genus
B_Rhodopseudomonas	genus
F_Placopyrenium	genus
F_Botryobasidium	genus
F_Cryptococcus	genus
B_Enterococcus	genus
B_Phyllobacterium	genus
B_Synechocystis	genus
B_Blastomonas	genus
F_Antennariella	genus
F_Porpidia	genus
F_Torulaspora	genus
F_Starmerella	genus
F_Proliferophorum	genus
F_Rhizoctonia	genus
B_Dolosigranulum	genus
F_Suhomyces	genus
B_Rhizobacter	genus
B_Lactococcus	genus
B_Luteipulveratus	genus
B_Leadbetterella	genus
B_Blastochloris	genus
B_Leptothrix	genus
