genus	B11	CA47	CIMBL100	CIMBL101	CIMBL102	CIMBL105	CIMBL106	CIMBL108	CIMBL109	CIMBL11	CIMBL111	CIMBL113	CIMBL114	CIMBL115	CIMBL116	CIMBL119	CIMBL12	CIMBL120	CIMBL121	CIMBL122	CIMBL123	CIMBL124	CIMBL125	CIMBL127	CIMBL129	CIMBL133	CIMBL140	CIMBL147	CIMBL149	CIMBL15	CIMBL150	CIMBL151	CIMBL152	CIMBL153	CIMBL156	CIMBL157	CIMBL16	CIMBL18	CIMBL19	CIMBL2	CIMBL21	CIMBL22	CIMBL23	CIMBL25	CIMBL27	CIMBL28	CIMBL29	CIMBL3	CIMBL32	CIMBL38	CIMBL4	CIMBL40	CIMBL42	CIMBL43	CIMBL46	CIMBL47	CIMBL48	CIMBL49	CIMBL5	CIMBL50	CIMBL51	CIMBL52	CIMBL53	CIMBL54	CIMBL55	CIMBL56	CIMBL58	CIMBL59	CIMBL6	CIMBL60	CIMBL62	CIMBL63	CIMBL66	CIMBL68	CIMBL69	CIMBL7	CIMBL70	CIMBL71	CIMBL74	CIMBL75	CIMBL77	CIMBL79	CIMBL81	CIMBL82	CIMBL83	CIMBL84	CIMBL86	CIMBL87	CIMBL88	CIMBL89	CIMBL90	CIMBL91	CIMBL92	CIMBL93	CIMBL94	CIMBL96	CIMBL98	CIMBL99	CML114	CML115	CML116	CML118	CML121	CML122	CML130	CML134	CML139	CML162	CML163	CML165	CML169	CML170	CML171	CML172	CML189	CML191	CML192	CML20	CML290	CML298	CML304	CML31	CML32	CML323	CML324	CML325	CML327	CML338	CML360	CML361	CML411	CML415	CML422	CML423	CML426	CML431	CML432	CML433	CML454	CML470	CML479	CML480	CML486	CML493	CML496	CML50	CML69	GEMS31	GEMS32	JIAO51	S37	SW92E114
F_Pleurocollybia	1	3	1	2	0	2	6	8	5	4	6	0	1	2	4	1	7	9	0	1	4	4	1	0	4	4	0	4	3	5	3	21	4	2	3	3	0	1	7	2	2	1	3	1	0	2	1	2	1	1	3	1	23	3	3	0	3	1	2	2	1	3	3	3	0	2	2	2	0	3	12	0	16	0	2	1	6	2	0	2	2	3	4	1	5	15	2	2	0	8	2	3	0	1	2	1	16	2	4	0	4	4	3	1	2	6	0	1	2	1	2	0	11	4	0	1	2	0	5	11	3	7	1	2	2	3	4	2	6	6	5	1	3	2	7	0	1	1	3	0	7	4	1	1	0	0	1	10	8	9	5	1
F_Hodophilus	0	0	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	8	4	0	1	0	0	0	1	2	0	0	0	1	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	2
F_Macrotyphula	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
F_Cortinarius	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
F_Leucocortinarius	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	2	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0
F_Thaxterogaster	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F_Entoloma	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F_Hygrocybe	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	12	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
F_Inocybe	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	12	0	0	0	2	0	5	0	4	0	0	0	2	0	0	1	0	8	0	0	0	0	0	0	0	1	0	14	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	8	0	0	20	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	26	0	0	0	2
F_Hypsizygus	6	4	5	0	2	6	5	8	6	9	3	5	3	18	5	0	13	16	12	4	9	3	6	10	6	19	1	5	3	11	2	21	3	9	7	1	0	2	6	2	3	1	5	1	0	8	6	2	2	5	15	2	6	1	9	2	4	2	3	1	0	0	10	2	2	4	4	4	2	6	8	2	36	3	0	3	21	7	5	4	10	8	5	4	0	25	0	1	0	12	8	5	8	2	0	0	45	5	1	1	4	9	2	2	0	10	2	8	2	0	2	1	3	4	6	10	7	9	18	18	3	1	4	0	1	2	1	2	4	1	12	10	5	2	22	4	2	4	1	0	11	11	4	6	0	3	2	4	12	3	1	2
F_Lyophyllum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
F_Termitomyces	1	0	2	0	3	0	3	2	4	0	1	1	5	1	2	2	2	5	0	0	3	0	0	1	1	3	0	0	2	0	0	3	2	2	1	0	0	2	0	1	1	0	1	0	0	3	0	1	2	0	2	1	15	6	1	0	1	1	2	0	0	1	5	0	0	0	0	1	0	2	2	0	6	1	1	0	4	0	4	1	0	1	0	1	0	1	0	0	0	5	2	6	0	0	1	0	3	0	0	2	0	2	0	3	1	9	0	0	11	0	0	0	0	1	1	3	0	1	1	1	1	1	2	0	0	1	6	0	0	1	1	0	0	0	5	1	2	2	0	1	0	1	2	0	0	0	5	0	5	1	1	2
F_Ugola	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0
F_Marasmius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
F_Cyathus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
F_Gymnopus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F_Armillaria	1	0	0	0	0	0	3	0	1	0	0	1	0	2	1	2	0	2	1	1	0	0	0	2	0	0	0	1	0	0	0	2	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	2	0	1	4	0	0	2	1	0	1	0	0	0	0	0	3	0	0	4	0	1	0	0	1	0	11	1	0	0	7	3	0	0	0	0	0	1	0	2	1	1	0	19	2	0	0	0	1	0	9	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	2	0	1	5	1	0	1	1	1	1	0	1	1	2	1	2	1	1	1	2	0	0	10	0	1	0	0	0	3	5	0	2	0	0	0	0	0	2	0	0
F_Cyptotrama	0	4	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0
F_Flammulina	0	0	1	0	0	0	0	4	1	0	0	0	0	0	1	1	0	2	0	0	0	2	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	1	2	0	1	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	3	3	0	0
F_Guyanagaster	0	0	0	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0
F_Mycotribulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F_Pleurotus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
F_Pluteus	2	1	0	0	1	1	2	0	0	2	1	1	2	2	4	0	2	6	0	1	2	2	0	1	0	3	0	0	2	0	0	8	1	1	4	2	0	1	0	0	1	1	0	1	1	1	0	0	0	0	3	0	3	0	1	2	0	2	1	0	3	0	7	0	2	0	0	2	0	1	3	2	6	1	0	0	2	2	2	1	0	0	1	7	4	10	0	0	0	6	0	0	2	2	0	0	4	0	0	0	0	1	1	3	2	0	0	0	3	0	7	4	3	2	1	1	2	2	3	2	1	1	1	0	2	1	1	1	0	0	1	3	1	2	3	2	0	2	0	1	5	1	2	1	0	1	2	1	2	2	0	0
F_Volvariella	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
F_Coprinellus	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0
F_Coprinopsis	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	11	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
F_Psathyrella	0	0	39	1	0	1	0	1	1	2	9	1	0	0	0	6	0	0	0	0	0	2	0	0	9	205	0	196	0	4	0	0	57	0	1	0	4	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	136	0	1	0	1	0	14	8	0	0	0	3	0	0	3	1	0	8	2	0	1	0	0	1	0	0	0	13	7	0	4	0	190	1	1	0	0	0	42	0	2	0	12	9	0	0	15	0	0	0	0	4	1	0	2	0	1	4	0	0	5	0	3	0	0	0	6	0	0	0	0	1	8	0	0	0	0	3	0	0	0	0	0	1	0	1	0	100	174	6	0	0	0	0	0	2	0	0
F_Schizophyllum	1	1	0	0	0	0	0	3	0	2	1	0	2	6	1	2	2	11	0	2	0	3	0	1	0	0	0	1	1	1	0	4	0	1	3	0	1	0	0	0	3	0	2	0	1	1	1	0	2	0	2	0	7	0	3	2	0	1	0	1	2	1	1	2	3	2	0	0	0	1	4	1	0	0	0	0	1	3	1	1	1	2	2	1	1	3	1	0	2	0	1	2	0	3	2	0	2	0	4	0	1	4	0	0	2	0	0	1	1	1	0	0	1	2	0	2	2	2	3	4	0	5	0	0	0	2	4	0	1	1	1	2	0	0	1	1	0	0	0	0	5	3	0	0	0	0	0	0	5	9	0	0
F_Laccaria	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	3	0	1	0	0	1	1	0	0	0	0	1	0	0	0	4	0	0	0	0	1	1	0	0	0	0	1	7	0	0	0	1	0	0	0	0	0	2	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	14	0	0	0	0	0	0	0	0	0	1	3	1	1	0	1	0	2	3	0	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	11	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	1	0	1
F_Lachnella	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	7	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	1	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0
F_Leucopaxillus	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	4	0	7	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	5	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	2	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	1	0	1	1	0	0
F_Melanoleuca	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F_Tricholoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F_Dendrothele	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
F_Anomoloma	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F_Ceraceomyces	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	1	0	0	7	1	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	2	0	1	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	2	4	2	1	1	0	0
F_Athelia	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
F_Tretomyces	0	0	0	0	0	2	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
F_Auricularia	4	0	1	0	0	0	1	0	2	0	1	0	0	5	0	1	0	3	5	1	0	0	0	2	3	4	0	1	0	1	0	1	1	0	1	0	0	1	1	2	0	1	0	0	0	1	1	0	0	0	1	1	2	18	0	1	0	0	0	0	0	0	1	4	0	2	0	0	2	0	1	0	15	0	0	1	4	0	1	1	0	1	2	0	3	0	0	1	1	27	0	0	0	0	1	0	13	1	1	2	1	1	0	0	0	2	1	0	1	0	1	0	2	2	1	2	0	1	0	1	0	5	1	0	2	1	1	0	0	3	2	0	1	1	16	0	0	0	1	15	1	0	1	1	0	0	0	0	0	2	0	5
F_Bourdotia	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	1	0
F_Boletus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	14	0	0	0	0
