source,target,cor,P/N
F_Dematiopleospora,B_Acetobacter,0.351520696,P
F_Neoroussoella,B_Acetobacter,0.333572991,P
F_Torula,B_Acetobacter,0.370309955,P
F_Paracoccidioides,B_Acetobacter,0.339911067,P
F_Articulospora,B_Acetobacter,0.335059211,P
F_Orbilia,B_Acetobacter,0.321625336,P
F_Lichtheimia,B_Acetobacter,0.361037748,P
F_Rhizomucor,B_Acetobacter,0.400721962,P
B_Coxiella,B_Candidatus Phytoplasma,0.377958383,P
F_Lyophyllum,B_Candidatus Phytoplasma,0.331180152,P
F_Bannozyma,B_Candidatus Phytoplasma,0.331940303,P
F_Bulleribasidium,B_Candidatus Phytoplasma,0.33194105,P
B_Nodularia,B_Caulobacter,0.361800032,P
F_Pseudocercospora,B_Caulobacter,0.329475187,P
F_Didymella,B_Aerococcus,0.378528707,P
F_Amorphotheca,B_Aerococcus,0.342086138,P
B_Oerskovia,B_Nitrosomonas,0.32824915,P
B_Candidatus Portiera,B_Nitrosomonas,0.337793729,P
F_Penicilliopsis,B_Nitrosomonas,0.3352992,P
F_Velutarina,B_Nitrosomonas,0.341387486,N
F_Kallichroma,B_Nitrosomonas,0.323872718,P
F_Raffaelea,B_Nitrosomonas,0.342801177,P
B_Aureimonas,B_Solimonas,0.344851609,P
B_Polaromonas,B_Solimonas,0.366685144,P
F_Cortinarius,B_Solimonas,0.361507069,P
B_Lysinibacillus,B_Zymomonas,0.333677269,P
F_Nephroma,B_Zymomonas,0.338537906,P
B_Megasphaera,B_Sphaerotilus,0.370613485,P
B_Pasteurella,B_Sphaerotilus,0.339789502,P
F_Psoroglaena,B_Sphaerotilus,0.319639189,P
F_Spathaspora,B_Sphaerotilus,0.353037029,P
F_Cystoderma,B_Sphaerotilus,0.408897205,P
B_Thiomonas,B_Proteus,0.393136711,P
B_Pectobacterium,B_Proteus,0.33546601,P
F_Spiromyces,B_Proteus,0.322563149,N
B_Kitasatospora,B_Sorangium,0.378447935,P
B_Oerskovia,B_Sorangium,0.337756005,P
B_Coprococcus,B_Sorangium,0.356926019,P
B_Serinicoccus,B_Sorangium,0.378997185,P
B_Methylosinus,B_Sorangium,0.378651796,P
F_Abrothallus,B_Sorangium,0.412408821,P
F_Massarina,B_Sorangium,0.433937048,P
F_Microsphaeropsis,B_Sorangium,0.475889838,P
F_Xylochrysis,B_Sorangium,0.461979636,P
F_Symbiotaphrina,B_Sorangium,0.369420212,P
F_Peniophorella,B_Sorangium,0.335158342,P
F_Ustilago,B_Sorangium,0.426733986,P
F_Dentiscutata,B_Sorangium,0.419270004,P
B_Pseudopropionibacterium,B_Micropruina,0.351424566,P
B_Methylophaga,B_Micropruina,0.334425966,P
B_Microcoleus,B_Micropruina,0.54607488,P
B_Pajaroellobacter,B_Micropruina,0.329121472,P
B_Parvimonas,B_Micropruina,0.340504473,P
B_Hungatella,B_Micropruina,0.464582921,P
F_Terfezia,B_Micropruina,0.333820159,P
F_Thermothielavioides,B_Micropruina,0.398144445,P
F_Pacispora,B_Gemmata,0.332682689,N
F_Magnusiomyces,B_Tetragenococcus,0.348905222,P
F_Cystoderma,B_Tetragenococcus,0.361074237,P
B_Vogesella,B_Mitsuaria,0.324314919,P
B_Labilithrix,B_Mitsuaria,0.338525107,P
B_Ectothiorhodospira,B_Desulfovibrio,0.325808443,P
B_Rathayibacter,B_Desulfovibrio,0.321344322,P
B_Ruthenibacterium,B_Desulfovibrio,0.454557613,P
F_Zymoseptoria,B_Desulfovibrio,0.35992717,P
B_Coprococcus,B_Treponema,0.343018404,P
B_Cohnella,B_Treponema,0.323614271,P
B_Megamonas,B_Treponema,0.348642227,P
B_Leucobacter,B_Treponema,0.374702048,P
B_Neorhizobium,B_Treponema,0.33609593,P
B_Flintibacter,B_Treponema,0.341533935,P
B_Parabacteroides,B_Treponema,0.421665086,P
B_Faecalitalea,B_Treponema,0.485206849,P
B_Tyzzerella,B_Treponema,0.322386711,P
B_Collinsella,B_Treponema,0.341662194,P
F_Diplodia,B_Treponema,0.400294808,P
F_Zygoascus,B_Treponema,0.503332794,P
F_Dothistroma,B_Microcystis,0.360667611,P
B_Candidatus Portiera,B_Kurthia,0.340162487,P
B_Nitrobacter,B_Kurthia,0.383345497,P
F_Coprinopsis,B_Kurthia,0.326182685,P
B_Photobacterium,B_Aggregatibacter,0.508599092,P
F_Diplodia,B_Aggregatibacter,0.362854568,P
F_Rectipilus,B_Aggregatibacter,0.361514902,P
F_Ugola,B_Aggregatibacter,0.357296343,P
F_Hymenochaete,B_Aggregatibacter,0.429094338,P
F_Heterogastridium,B_Aggregatibacter,0.340544345,P
B_Streptosporangium,B_Kitasatospora,0.326094262,P
B_Dickeya,B_Kitasatospora,0.402211361,P
B_Oerskovia,B_Kitasatospora,0.534017132,P
B_Serinicoccus,B_Kitasatospora,0.432046787,P
B_Anaeromyxobacter,B_Kitasatospora,0.481201014,P
B_Thermus,B_Kitasatospora,0.34395462,P
B_Methylosinus,B_Kitasatospora,0.801517607,P
B_Plantactinospora,B_Kitasatospora,0.327888194,P
B_Gramella,B_Kitasatospora,0.327888194,P
F_Abrothallus,B_Kitasatospora,0.450276597,P
F_Antennariella,B_Kitasatospora,0.55210553,P
F_Aureobasidium,B_Kitasatospora,0.383516233,P
F_Massarina,B_Kitasatospora,0.392439012,P
F_Dematiopleospora,B_Kitasatospora,0.52129886,P
F_Neoroussoella,B_Kitasatospora,0.43998738,P
F_Torula,B_Kitasatospora,0.449571098,P
F_Microsphaeropsis,B_Kitasatospora,0.732959923,P
F_Heterodermia,B_Kitasatospora,0.564394568,P
F_Rinodina,B_Kitasatospora,0.490624695,P
F_Thysanothecium,B_Kitasatospora,0.347127454,P
F_Articulospora,B_Kitasatospora,0.323680592,P
F_Marthamyces,B_Kitasatospora,0.458741742,P
F_Ascodesmis,B_Kitasatospora,0.351051367,P
F_Pichia,B_Kitasatospora,0.338793413,P
F_Purpureocillium,B_Kitasatospora,0.354141718,P
F_Appendiculella,B_Kitasatospora,0.409294709,P
F_Raffaelea,B_Kitasatospora,0.32448423,P
F_Neurospora,B_Kitasatospora,0.380239033,P
F_Xylochrysis,B_Kitasatospora,0.406457039,P
F_Symbiotaphrina,B_Kitasatospora,0.326965375,P
F_Guyanagaster,B_Kitasatospora,0.356009174,P
F_Auricularia,B_Kitasatospora,0.349386674,P
F_Peniophorella,B_Kitasatospora,0.41300406,P
F_Rigidoporus,B_Kitasatospora,0.384272809,P
F_Sparassis,B_Kitasatospora,0.477608761,P
F_Kalmanozyma,B_Kitasatospora,0.366081562,P
F_Ustilago,B_Kitasatospora,0.542199445,P
F_Nematocida,B_Kitasatospora,0.409250021,P
F_Ambispora,B_Kitasatospora,0.52509549,P
F_Funneliglomus,B_Kitasatospora,0.335902076,P
F_Lichtheimia,B_Kitasatospora,0.429834914,P
B_Synechocystis,B_Asticcacaulis,0.351381473,P
B_Vogesella,B_Asticcacaulis,0.346896603,P
F_Bacidia,B_Asticcacaulis,0.37208379,P
B_Methylosinus,B_Streptosporangium,0.332847302,P
B_Arcobacter,B_Streptosporangium,0.476534386,P
F_Kirschsteiniothelia,B_Streptosporangium,0.370974031,P
F_Microsphaeropsis,B_Streptosporangium,0.414572302,P
F_Marthamyces,B_Streptosporangium,0.345020722,P
F_Trichothecium,B_Streptosporangium,0.328400927,P
F_Amanita,B_Streptosporangium,0.353680701,P
F_Sparassis,B_Streptosporangium,0.333136485,P
B_Minicystis,B_Citrobacter,0.35745151,P
B_Methylosinus,B_Citrobacter,0.431182531,P
B_Streptomonospora,B_Citrobacter,0.324311063,P
F_Kluyveromyces,B_Citrobacter,0.357503604,P
F_Gigaspora,B_Citrobacter,0.324365103,P
F_Raffaelea,B_Pseudopropionibacterium,0.351619737,P
F_Furculomyces,B_Pseudopropionibacterium,0.350751916,P
B_Thermosporothrix,B_Kordia,0.365582653,P
F_Pleuroascus,B_Kordia,0.331469465,P
F_Orbilia,B_Kordia,0.402583651,P
F_Sugiyamaella,B_Kordia,0.400465904,P
B_Photobacterium,B_Scytonema,0.337150416,P
B_Candidatus Hodgkinia,B_Scytonema,0.344812997,P
B_Leucobacter,B_Scytonema,0.356653322,P
F_Diplodia,B_Scytonema,0.331128563,P
F_Lecanora,B_Scytonema,0.395779107,P
F_Bacidia,B_Scytonema,0.327626606,P
F_Hymenochaete,B_Scytonema,0.432849103,P
F_Volvocisporium,B_Scytonema,0.325434618,P
F_Bullera,B_Scytonema,0.34993502,P
F_Coelomomyces,B_Labrys,0.326403668,P
F_Teratosphaeria,B_Sulfitobacter,0.352161185,P
F_Uncinocarpus,B_Sulfitobacter,0.374426395,P
F_Tubaria,B_Sulfitobacter,0.370785517,P
F_Telasphaerula,B_Sulfitobacter,0.340822715,P
F_Funneliglomus,B_Sulfitobacter,0.368874466,P
B_Oerskovia,B_Dickeya,0.48771346,P
B_Actinosynnema,B_Dickeya,0.320288954,P
B_Nodularia,B_Dickeya,0.330688301,P
B_Methylosinus,B_Dickeya,0.404680605,P
F_Massarina,B_Dickeya,0.425755742,P
F_Exserohilum,B_Dickeya,0.320410088,P
F_Neoroussoella,B_Dickeya,0.399905605,P
F_Microsphaeropsis,B_Dickeya,0.486150015,P
F_Lopezaria,B_Dickeya,0.400039226,P
F_Marthamyces,B_Dickeya,0.376471053,P
F_Ascodesmis,B_Dickeya,0.357236713,P
F_Terfezia,B_Dickeya,0.328386976,P
F_Komagataella,B_Dickeya,0.323798179,P
F_Kluyveromyces,B_Dickeya,0.357097973,P
F_Symbiotaphrina,B_Dickeya,0.327892926,P
F_Sparassis,B_Dickeya,0.365605669,P
F_Carlosrosaea,B_Dickeya,0.320444215,P
F_Ustilago,B_Dickeya,0.483969855,P
F_Ambispora,B_Dickeya,0.372633807,P
F_Pilobolus,B_Dickeya,0.321834457,P
B_Tabrizicola,B_Emticicia,0.381048272,P
F_Saxomyces,B_Emticicia,0.32446159,P
F_Zygoascus,B_Emticicia,0.322030645,P
F_Heterogastridium,B_Emticicia,0.324639955,P
F_Coleosporium,B_Emticicia,0.327134987,P
F_Coelomomyces,B_Emticicia,0.382543623,P
B_Pajaroellobacter,B_Synechocystis,0.443291378,P
F_Coprinellus,B_Synechocystis,0.372611734,P
F_Funneliformis,B_Synechocystis,0.326683649,P
F_Phomopsis,B_Negativicoccus,0.329116345,P
F_Smittium,B_Negativicoccus,0.467510266,P
B_Kushneria,B_Polaromonas,0.339780017,P
B_Methylosinus,B_Variovorax,0.37594102,P
B_Trueperella,B_Variovorax,0.33385687,P
F_Appendiculella,B_Variovorax,0.396164023,P
F_Basidioascus,B_Variovorax,0.334150727,P
B_Oerskovia,B_Arachidicoccus,0.337645507,P
B_Labilithrix,B_Arachidicoccus,0.397718652,P
B_Methylosinus,B_Arachidicoccus,0.379559246,P
B_Serinicoccus,B_Oerskovia,0.389620814,P
B_Methylosinus,B_Oerskovia,0.534017132,P
F_Abrothallus,B_Oerskovia,0.401050068,P
F_Aureobasidium,B_Oerskovia,0.343379741,P
F_Massarina,B_Oerskovia,0.351502634,P
F_Neoroussoella,B_Oerskovia,0.395396601,P
F_Microsphaeropsis,B_Oerskovia,0.645779671,P
F_Heterodermia,B_Oerskovia,0.360420618,P
F_Rinodina,B_Oerskovia,0.335863505,P
F_Thysanothecium,B_Oerskovia,0.400334368,P
F_Lopezaria,B_Oerskovia,0.449350798,P
F_Marthamyces,B_Oerskovia,0.394017992,P
F_Kluyveromyces,B_Oerskovia,0.348254869,P
F_Meliola,B_Oerskovia,0.416351124,P
F_Raffaelea,B_Oerskovia,0.449623539,P
F_Neurospora,B_Oerskovia,0.341692938,P
F_Xylochrysis,B_Oerskovia,0.36244856,P
F_Guyanagaster,B_Oerskovia,0.322204748,P
F_Hyphoderma,B_Oerskovia,0.326767379,P
F_Sparassis,B_Oerskovia,0.44213652,P
F_Yamadamyces,B_Oerskovia,0.392437522,P
F_Ustilago,B_Oerskovia,0.48454306,P
F_Nematocida,B_Oerskovia,0.365500716,P
F_Ambispora,B_Oerskovia,0.331196003,P
F_Funneliglomus,B_Oerskovia,0.332439105,P
B_Spiroplasma,B_Methylophaga,0.401541391,P
B_Anaerotignum,B_Methylophaga,0.328023272,P
B_Romboutsia,B_Methylophaga,0.334020732,P
B_Gramella,B_Methylophaga,0.327942225,P
B_Nitratireductor,B_Pseudaminobacter,0.420331634,P
F_Capronia,B_Kordiimonas,0.341438514,P
F_Laetisaria,B_Kordiimonas,0.366552432,P
F_Bulbillomyces,B_Kordiimonas,0.335600387,P
B_Butyrivibrio,B_Coprococcus,0.450629653,P
B_Megamonas,B_Coprococcus,0.795212447,P
B_Luteibacter,B_Coprococcus,0.446490533,P
B_Dialister,B_Coprococcus,0.330439495,P
B_Neorhizobium,B_Coprococcus,0.327626606,P
B_Flintibacter,B_Coprococcus,0.495351474,P
B_Parabacteroides,B_Coprococcus,0.707591204,P
B_Anaerotignum,B_Coprococcus,0.720138681,P
B_Clostridioides,B_Coprococcus,0.404406289,P
B_Hungatella,B_Coprococcus,0.564463425,P
B_Romboutsia,B_Coprococcus,0.722215505,P
B_Faecalitalea,B_Coprococcus,0.629298363,P
B_Tyzzerella,B_Coprococcus,0.449744919,P
B_Collinsella,B_Coprococcus,0.45229345,P
B_Ruthenibacterium,B_Coprococcus,0.574587941,P
F_Pseudocercospora,B_Coprococcus,0.511556712,P
F_Hyphoderma,B_Coprococcus,0.333493017,P
B_Planococcus,B_Thiococcus,0.34025927,P
F_Debaryomyces,B_Thiococcus,0.366629941,P
F_Hirsutella,B_Thiococcus,0.356546685,P
B_Myxococcus,B_Serinicoccus,0.394358847,P
B_Anaeromyxobacter,B_Serinicoccus,0.335371994,P
B_Thermus,B_Serinicoccus,0.475411614,P
B_Methylosinus,B_Serinicoccus,0.432188372,P
F_Teratoramularia,B_Serinicoccus,0.403249971,P
F_Aureobasidium,B_Serinicoccus,0.383026443,P
F_Massarina,B_Serinicoccus,0.529297971,P
F_Neoroussoella,B_Serinicoccus,0.421926723,P
F_Torula,B_Serinicoccus,0.321194316,P
F_Microsphaeropsis,B_Serinicoccus,0.540233813,P
F_Trichophyton,B_Serinicoccus,0.323793525,P
F_Marthamyces,B_Serinicoccus,0.417901847,P
F_Ascodesmis,B_Serinicoccus,0.410151732,P
F_Terfezia,B_Serinicoccus,0.392063732,P
F_Beauveria,B_Serinicoccus,0.333936587,P
F_Meliola,B_Serinicoccus,0.493875642,P
F_Xylochrysis,B_Serinicoccus,0.411564288,P
F_Symbiotaphrina,B_Serinicoccus,0.324772274,P
F_Armillaria,B_Serinicoccus,0.342275364,P
F_Sparassis,B_Serinicoccus,0.576924099,P
F_Ustilago,B_Serinicoccus,0.502576126,P
F_Ambispora,B_Serinicoccus,0.382849844,P
B_Pectobacterium,B_Modestobacter,0.377126568,P
F_Placopyrenium,B_Modestobacter,0.322871121,P
F_Tilletiaria,B_Modestobacter,0.350940364,P
B_Anaeromyxobacter,B_Haematobacter,0.328982454,P
F_Bertia,B_Haematobacter,0.353336284,P
F_Craterellus,B_Haematobacter,0.336146312,P
B_Ectothiorhodospira,B_Phycicoccus,0.322726981,P
B_Pigmentiphaga,B_Phycicoccus,0.334885231,P
B_Tistrella,B_Phycicoccus,0.334263873,P
F_Esteya,B_Phycicoccus,0.37369972,P
B_Morganella,B_Truepera,0.349152223,P
B_Thermomonas,B_Truepera,0.322068738,P
F_Porpomyces,B_Truepera,0.339310647,P
B_Variibacter,B_Lactococcus,0.332410744,P
B_Variibacter,B_Acidithiobacillus,0.365247933,P
B_Thermomonas,B_Acidithiobacillus,0.3415431,P
F_Heterogastridium,B_Acidithiobacillus,0.321333911,P
F_Gloeandromyces,B_Chromohalobacter,0.383050698,P
F_Buellia,B_Ochrobactrum,0.343669493,P
F_Dentiscutata,B_Kosakonia,0.338562373,P
F_Arthonia,B_Marmoricola,0.406273217,P
F_Epicoccum,B_Rhodobaca,0.352421029,P
B_Nitratireductor,B_Myxococcus,0.334818145,P
F_Teratosphaeria,B_Myxococcus,0.381310142,P
F_Massarina,B_Myxococcus,0.426985572,P
F_Pleopsidium,B_Myxococcus,0.376343799,P
F_Nephroma,B_Myxococcus,0.377332053,P
F_Lodderomyces,B_Myxococcus,0.377609575,P
F_Kluyveromyces,B_Myxococcus,0.355314291,P
F_Starmerella,B_Myxococcus,0.322915836,P
F_Purpureocillium,B_Myxococcus,0.366275886,P
F_Symbiotaphrina,B_Myxococcus,0.32546493,P
F_Lyophyllum,B_Myxococcus,0.320411714,P
F_Buckleyzyma,B_Myxococcus,0.344894797,P
F_Pilobolus,B_Myxococcus,0.367994251,P
B_Tistrella,B_Rathayibacter,0.435671843,P
F_Naganishia,B_Rathayibacter,0.393986583,P
F_Mucor,B_Rathayibacter,0.32943121,P
B_Acidobacterium,B_Candidatus Portiera,0.370144922,P
B_Rhodovulum,B_Candidatus Portiera,0.37301844,P
F_Entoloma,B_Candidatus Portiera,0.347570486,P
F_Phlebiopsis,B_Candidatus Portiera,0.427953858,P
B_Rhodanobacter,B_Nitrobacter,0.320559335,P
B_Planococcus,B_Nitrobacter,0.368742242,P
F_Gyalecta,B_Nitrobacter,0.357332927,P
B_Cohnella,B_Polynucleobacter,0.367357583,P
B_Thermomonas,B_Polynucleobacter,0.412614511,P
B_Rubrobacter,B_Polynucleobacter,0.37573222,P
F_Tilletiaria,B_Polynucleobacter,0.413646236,P
B_Cohnella,B_Acidobacterium,0.422180119,P
B_Gluconobacter,B_Acidobacterium,0.40518343,P
F_Phlebiopsis,B_Acidobacterium,0.337567701,P
B_Coxiella,B_Candidatus Tremblaya,0.324754231,P
F_Saturnispora,B_Candidatus Tremblaya,0.3633089,P
F_Botrytis,B_Kushneria,0.333511712,P
F_Marthamyces,B_Kushneria,0.320615624,P
F_Pleurostoma,B_Kushneria,0.354062788,P
F_Volvocisporium,B_Kushneria,0.422013534,P
B_Geobacter,B_Kribbella,0.456191802,P
B_Thermosporothrix,B_Kribbella,0.361690551,P
B_Thermomonas,B_Cohnella,0.358483757,P
B_Rubrobacter,B_Cohnella,0.466024187,P
B_Flintibacter,B_Cohnella,0.330083144,P
F_Phlebiopsis,B_Cohnella,0.459599395,P
F_Naganishia,B_Cohnella,0.331990919,P
F_Phyllobathelium,B_Carnobacterium,0.368842815,P
F_Groenewaldozyma,B_Carnobacterium,0.356097325,P
B_Thermomonas,B_Photobacterium,0.361661876,P
F_Pezicula,B_Photobacterium,0.356391831,P
F_Rectipilus,B_Photobacterium,0.329087854,P
F_Fomitiporia,B_Photobacterium,0.333096697,P
F_Oxyporus,B_Photobacterium,0.397962247,P
F_Heterogastridium,B_Photobacterium,0.359690638,P
F_Coleosporium,B_Photobacterium,0.335734059,P
F_Bullera,B_Photobacterium,0.342653507,P
F_Umbelopsis,B_Photobacterium,0.328246675,P
F_Teratoramularia,B_Geobacillus,0.323346428,P
F_Neoroussoella,B_Geobacillus,0.321432046,P
F_Xylochrysis,B_Geobacillus,0.334818145,P
F_Yamadamyces,B_Geobacillus,0.353258996,P
B_Methylosinus,B_Anaeromyxobacter,0.481050301,P
B_Plantactinospora,B_Anaeromyxobacter,0.403294095,P
F_Torula,B_Anaeromyxobacter,0.366636468,P
F_Microsphaeropsis,B_Anaeromyxobacter,0.432678168,P
F_Purpureocillium,B_Anaeromyxobacter,0.353726601,P
F_Xylochrysis,B_Anaeromyxobacter,0.452353256,P
F_Hyphoderma,B_Anaeromyxobacter,0.364743321,P
F_Zygoascus,B_Morganella,0.372088044,P
F_Diploospora,B_Microcoleus,0.385819602,P
F_Thermothielavioides,B_Microcoleus,0.445616024,P
F_Favolus,B_Azotobacter,0.375485267,P
B_Methylosinus,B_Thermus,0.344076936,P
F_Aureobasidium,B_Thermus,0.372131842,P
F_Massarina,B_Thermus,0.426941389,P
F_Microsphaeropsis,B_Thermus,0.441912391,P
F_Thysanothecium,B_Thermus,0.386512724,P
F_Marthamyces,B_Thermus,0.322832674,P
F_Hanseniaspora,B_Thermus,0.383585237,P
F_Beauveria,B_Thermus,0.354298729,P
F_Meliola,B_Thermus,0.403004882,P
F_Raffaelea,B_Thermus,0.320599076,P
F_Xylochrysis,B_Thermus,0.327553099,P
F_Yamadamyces,B_Thermus,0.461330419,P
F_Ustilago,B_Thermus,0.402222661,P
B_Nitratireductor,B_Pectobacterium,0.352041832,P
F_Saturnispora,B_Pectobacterium,0.343071255,P
F_Kriegeria,B_Pseudanabaena,0.321336954,N
B_Megamonas,B_Butyrivibrio,0.401814583,P
B_Parabacteroides,B_Butyrivibrio,0.433785068,P
B_Anaerotignum,B_Butyrivibrio,0.356482186,P
B_Hungatella,B_Butyrivibrio,0.342561803,P
B_Romboutsia,B_Butyrivibrio,0.35981567,P
B_Ruthenibacterium,B_Butyrivibrio,0.443816386,P
F_Pseudocercospora,B_Butyrivibrio,0.353605003,P
F_Phaeosphaeria,B_Butyrivibrio,0.366005058,P
F_Carlosrosaea,B_Butyrivibrio,0.384567591,P
B_Luteibacter,B_Megamonas,0.577421034,P
B_Dialister,B_Megamonas,0.433403726,P
B_Flintibacter,B_Megamonas,0.63472579,P
B_Parabacteroides,B_Megamonas,0.730069255,P
B_Sutterella,B_Megamonas,0.33150426,P
B_Anaerotignum,B_Megamonas,0.910074119,P
B_Hungatella,B_Megamonas,0.543310494,P
B_Romboutsia,B_Megamonas,0.912694631,P
B_Faecalitalea,B_Megamonas,0.801399735,P
B_Tyzzerella,B_Megamonas,0.387549727,P
B_Collinsella,B_Megamonas,0.57890084,P
B_Ruthenibacterium,B_Megamonas,0.726719322,P
F_Pseudocercospora,B_Megamonas,0.356140342,P
F_Coprinus,B_Paucibacter,0.365342876,P
B_Dialister,B_Luteibacter,0.39441762,P
B_Flintibacter,B_Luteibacter,0.451428875,P
B_Parabacteroides,B_Luteibacter,0.377443041,P
B_Sutterella,B_Luteibacter,0.395232994,P
B_Anaerotignum,B_Luteibacter,0.526281701,P
B_Hungatella,B_Luteibacter,0.373120862,P
B_Romboutsia,B_Luteibacter,0.529579667,P
B_Faecalitalea,B_Luteibacter,0.419930383,P
B_Collinsella,B_Luteibacter,0.406322976,P
B_Ruthenibacterium,B_Luteibacter,0.658384717,P
F_Heterogastridium,B_Luteibacter,0.336010448,P
F_Usnea,B_Actinomadura,0.334816263,P
F_Podosphaera,B_Actinomadura,0.321485342,P
F_Bacidia,B_Candidatus Hodgkinia,0.375373073,P
F_Hymenochaete,B_Candidatus Hodgkinia,0.347522191,P
F_Dothistroma,B_Castellaniella,0.422102996,P
F_Orbilia,B_Leucobacter,0.323954297,P
F_Hirsutella,B_Variibacter,0.344695447,P
B_Flintibacter,B_Dialister,0.45842486,P
B_Parabacteroides,B_Dialister,0.382871371,P
B_Sutterella,B_Dialister,0.413161621,P
B_Anaerotignum,B_Dialister,0.392560428,P
B_Hungatella,B_Dialister,0.389999895,P
B_Romboutsia,B_Dialister,0.387890016,P
B_Ruthenibacterium,B_Dialister,0.539043397,P
F_Harpella,B_Dialister,0.327805793,P
B_Rhodopseudomonas,B_Vogesella,0.326208497,P
F_Zymoseptoria,B_Vogesella,0.322393265,P
F_Tretomyces,B_Vogesella,0.363556115,P
F_Bacidia,B_Eikenella,0.365885958,P
F_Strongwellsea,B_Xylanibacterium,0.333555355,P
B_Rubrobacter,B_Neorhizobium,0.338624339,P
B_Spiroplasma,B_Neorhizobium,0.447492516,P
B_Gramella,B_Neorhizobium,0.389880417,P
B_Collinsella,B_Neorhizobium,0.449131384,P
F_Melanotaenium,B_Neorhizobium,0.619607749,P
F_Zymoseptoria,B_Rhodanobacter,0.371210242,P
F_Rectipilus,B_Rhodanobacter,0.354926368,P
B_Rubrobacter,B_Thermomonas,0.359006739,P
F_Abrothallus,B_Coxiella,0.39917805,P
F_Didymella,B_Coxiella,0.425217008,P
F_Bulbillomyces,B_Coxiella,0.343469541,P
F_Umbelopsis,B_Coxiella,0.350719165,P
F_Paracoccidioides,B_Lysinibacillus,0.33158905,P
F_Rhexocercosporidium,B_Lysinibacillus,0.382354934,P
F_Amanita,B_Lysinibacillus,0.357339788,P
F_Hymenochaete,B_Lysinibacillus,0.393609323,P
F_Gymnosporangium,B_Lysinibacillus,0.336982202,P
F_Batrachochytrium,B_Lysinibacillus,0.342268682,P
B_Erysipelothrix,B_Nitrospira,0.319649889,P
B_Flintibacter,B_Pajaroellobacter,0.365692451,P
B_Parabacteroides,B_Pajaroellobacter,0.329046714,P
B_Ruthenibacterium,B_Pajaroellobacter,0.320225287,P
F_Naganishia,B_Pajaroellobacter,0.341929294,P
F_Rhexocercosporidium,B_Blattabacterium,0.331210842,P
F_Parafuscosporella,B_Blattabacterium,0.355765587,P
F_Bulbillomyces,B_Blattabacterium,0.331806538,P
F_Amblyospora,B_Blattabacterium,0.321324027,P
F_Serendipita,B_Planococcus,0.34193377,P
B_Parabacteroides,B_Flintibacter,0.571905377,P
B_Sutterella,B_Flintibacter,0.35339454,P
B_Anaerotignum,B_Flintibacter,0.579650199,P
B_Hungatella,B_Flintibacter,0.576967635,P
B_Romboutsia,B_Flintibacter,0.582202962,P
B_Faecalitalea,B_Flintibacter,0.46640476,P
B_Collinsella,B_Flintibacter,0.45210467,P
B_Ruthenibacterium,B_Flintibacter,0.730349732,P
F_Zygoascus,B_Flintibacter,0.352308552,P
F_Dothistroma,B_Nodularia,0.352348781,P
F_Hirsutella,B_Nodularia,0.321992553,P
F_Boothiomyces,B_Nodularia,0.340444983,P
F_Funneliformis,B_Nodularia,0.333058234,P
F_Smittium,B_Nodularia,0.346272952,P
F_Kuzuhaea,B_Nodularia,0.335553027,P
F_Tubaria,B_Prochlorococcus,0.447413413,P
F_Diploospora,B_Labilithrix,0.644460709,P
B_Sutterella,B_Parabacteroides,0.431411159,P
B_Anaerotignum,B_Parabacteroides,0.654695859,P
B_Clostridioides,B_Parabacteroides,0.359582706,P
B_Hungatella,B_Parabacteroides,0.476421637,P
B_Romboutsia,B_Parabacteroides,0.654497721,P
B_Faecalitalea,B_Parabacteroides,0.733365157,P
B_Tyzzerella,B_Parabacteroides,0.527587422,P
B_Collinsella,B_Parabacteroides,0.533665929,P
B_Ruthenibacterium,B_Parabacteroides,0.660342778,P
F_Rhynchosporium,B_Parabacteroides,0.347208877,P
F_Grosmannia,B_Parabacteroides,0.330297882,P
F_Carlosrosaea,B_Parabacteroides,0.334279182,P
B_Methylosinus,B_Parvimonas,0.366686312,P
B_Hungatella,B_Parvimonas,0.334074763,P
F_Bertia,B_Parvimonas,0.342140255,P
B_Plantactinospora,B_Methylosinus,0.33415581,P
B_Gramella,B_Methylosinus,0.33415581,P
F_Abrothallus,B_Methylosinus,0.557853039,P
F_Antennariella,B_Methylosinus,0.392566745,P
F_Aureobasidium,B_Methylosinus,0.386058138,P
F_Massarina,B_Methylosinus,0.392822212,P
F_Dematiopleospora,B_Methylosinus,0.505257201,P
F_Neoroussoella,B_Methylosinus,0.442806756,P
F_Torula,B_Methylosinus,0.451862699,P
F_Microsphaeropsis,B_Methylosinus,0.736471949,P
F_Fonsecaea,B_Methylosinus,0.382037165,P
F_Heterodermia,B_Methylosinus,0.403932184,P
F_Rinodina,B_Methylosinus,0.375904077,P
F_Articulospora,B_Methylosinus,0.393658193,P
F_Marthamyces,B_Methylosinus,0.580259759,P
F_Ascodesmis,B_Methylosinus,0.35270554,P
F_Pneumocystis,B_Methylosinus,0.34715524,P
F_Pichia,B_Methylosinus,0.341908905,P
F_Purpureocillium,B_Methylosinus,0.35530552,P
F_Appendiculella,B_Methylosinus,0.552217168,P
F_Knoxdaviesia,B_Methylosinus,0.339345276,P
F_Raffaelea,B_Methylosinus,0.321512515,P
F_Xylochrysis,B_Methylosinus,0.406457039,P
F_Symbiotaphrina,B_Methylosinus,0.329198617,P
F_Guyanagaster,B_Methylosinus,0.358338498,P
