Node	feature
B_Hungatella	genus
F_Bertia	genus
B_Rhodococcus	genus
B_Microbacterium	genus
B_Ottowia	genus
B_Mesorhizobium	genus
B_Saccharopolyspora	genus
B_Magnetospirillum	genus
B_Microlunatus	genus
B_Azoarcus	genus
B_Acetobacter	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Streptosporangium	genus
B_Citrobacter	genus
B_Dickeya	genus
B_Variovorax	genus
B_Arachidicoccus	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Anaeromyxobacter	genus
B_Thermus	genus
B_Parvimonas	genus
B_Plantactinospora	genus
B_Gramella	genus
F_Abrothallus	genus
F_Antennariella	genus
F_Aureobasidium	genus
F_Massarina	genus
F_Dematiopleospora	genus
F_Neoroussoella	genus
F_Torula	genus
F_Microsphaeropsis	genus
F_Fonsecaea	genus
F_Heterodermia	genus
F_Rinodina	genus
F_Articulospora	genus
F_Marthamyces	genus
F_Ascodesmis	genus
F_Pneumocystis	genus
F_Pichia	genus
F_Purpureocillium	genus
F_Appendiculella	genus
F_Knoxdaviesia	genus
F_Raffaelea	genus
F_Xylochrysis	genus
F_Symbiotaphrina	genus
F_Guyanagaster	genus
F_Auricularia	genus
F_Peniophorella	genus
F_Hyphoderma	genus
F_Rigidoporus	genus
F_Sparassis	genus
F_Kalmanozyma	genus
F_Ustilago	genus
F_Nematocida	genus
F_Ambispora	genus
F_Lichtheimia	genus
B_Pseudaminobacter	genus
B_Myxococcus	genus
B_Pectobacterium	genus
F_Zymoseptoria	genus
F_Cryptocoryneum	genus
B_Emticicia	genus
F_Nowakowskiella	genus
B_Methylophaga	genus
B_Neorhizobium	genus
B_Acetobacter	genus
B_Ruthenibacterium	genus
B_Ilumatobacter	genus
B_Variovorax	genus
B_Hydrogenophaga	genus
B_Collinsella	genus
B_Pseudoxanthomonas	genus
B_Gordonia	genus
B_Delftia	genus
B_Cellulomonas	genus
B_Kordia	genus
B_Kribbella	genus
F_Cryptocoryneum	genus
F_Thermomyces	genus
F_Orbilia	genus
F_Hymenochaete	genus
F_Placopyrenium	genus
F_Pezicula	genus
B_Pedobacter	genus
B_Streptosporangium	genus
B_Gramella	genus
F_Xylochrysis	genus
B_Rhodobacter	genus
B_Blautia	genus
B_Synechococcus	genus
F_Hirsutella	genus
B_Janibacter	genus
B_Magnetospirillum	genus
B_Nitrospira	genus
B_Streptomonospora	genus
B_Faecalibacterium	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Dialister	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Anaerotignum	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Tyzzerella	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
F_Acrodontium	genus
F_Bulbillomyces	genus
B_Alistipes	genus
F_Eremothecium	genus
B_Clostridium	genus
B_Flavobacterium	genus
B_Halomonas	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Auritidibacter	genus
B_Ruminococcus	genus
B_Desulfobacterium	genus
B_Lachnoclostridium	genus
B_Methylophaga	genus
B_Coprococcus	genus
B_Butyrivibrio	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Dialister	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Sutterella	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Tyzzerella	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
B_Phycicoccus	genus
B_Pasteurella	genus
F_Antennariella	genus
F_Byssochlamys	genus
F_Pertusaria	genus
F_Blackwellomyces	genus
B_Ezakiella	genus
B_Coprococcus	genus
B_Parabacteroides	genus
B_Mesorhizobium	genus
B_Kitasatospora	genus
B_Anaeromyxobacter	genus
B_Methylosinus	genus
F_Antennariella	genus
F_Phomopsis	genus
F_Peniophorella	genus
B_Elizabethkingia	genus
B_Sphaerotilus	genus
F_Beauveria	genus
F_Funneliformis	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Nocardia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Anaerostipes	genus
B_Auritidibacter	genus
B_Ruminococcus	genus
B_Lachnoclostridium	genus
B_Micropruina	genus
B_Coprococcus	genus
B_Butyrivibrio	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Dialister	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Parvimonas	genus
B_Anaerotignum	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Tyzzerella	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
A_Thermococcus	genus
B_Phycicoccus	genus
B_Rathayibacter	genus
B_Magnetospirillum	genus
B_Citrobacter	genus
B_Erysipelothrix	genus
F_Diploospora	genus
B_Clostridium	genus
B_Flavobacterium	genus
B_Halomonas	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Auritidibacter	genus
B_Ruminococcus	genus
B_Desulfobacterium	genus
B_Lachnoclostridium	genus
B_Methylophaga	genus
B_Coprococcus	genus
B_Butyrivibrio	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Dialister	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Sutterella	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Faecalitalea	genus
B_Tyzzerella	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
B_Yersinia	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Auritidibacter	genus
B_Ruminococcus	genus
B_Ezakiella	genus
B_Lachnoclostridium	genus
B_Treponema	genus
B_Coprococcus	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Sutterella	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Tyzzerella	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
F_Bertia	genus
B_Devosia	genus
B_Sphaerotilus	genus
B_Pigmentiphaga	genus
F_Physconia	genus
F_Dichomitus	genus
F_Hypocrella	genus
B_Luteimonas	genus
B_Acidobacterium	genus
B_Ruthenibacterium	genus
F_Phaeopyxis	genus
F_Orbilia	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Auritidibacter	genus
B_Lachnoclostridium	genus
B_Treponema	genus
B_Coprococcus	genus
B_Megamonas	genus
B_Parabacteroides	genus
B_Sutterella	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Collinsella	genus
B_Ruthenibacterium	genus
F_Strongwellsea	genus
B_Gordonia	genus
B_Pedobacter	genus
B_Glutamicibacter	genus
B_Kitasatospora	genus
B_Methylophaga	genus
B_Neorhizobium	genus
B_Methylosinus	genus
B_Arcobacter	genus
F_Zymoseptoria	genus
F_Xylochrysis	genus
F_Amanita	genus
B_Candidatus Portiera	genus
B_Faecalibacterium	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Auritidibacter	genus
B_Altererythrobacter	genus
B_Ruminococcus	genus
B_Lachnoclostridium	genus
B_Treponema	genus
B_Coprococcus	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Neorhizobium	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Mycolicibacter	genus
B_Sutterella	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Tyzzerella	genus
B_Ruthenibacterium	genus
B_Prevotella	genus
B_Faecalibacterium	genus
B_Bacteroides	genus
B_Anaerobutyricum	genus
B_Roseburia	genus
B_Blautia	genus
B_Eubacterium	genus
B_Alistipes	genus
B_Anaerostipes	genus
B_Auritidibacter	genus
B_Ruminococcus	genus
B_Ezakiella	genus
B_Lachnoclostridium	genus
B_Desulfovibrio	genus
B_Coprococcus	genus
B_Butyrivibrio	genus
B_Megamonas	genus
B_Luteibacter	genus
B_Dialister	genus
B_Pajaroellobacter	genus
B_Flintibacter	genus
B_Parabacteroides	genus
B_Halobacillus	genus
B_Sutterella	genus
B_Anaerotignum	genus
B_Hungatella	genus
B_Romboutsia	genus
B_Faecalitalea	genus
B_Gluconobacter	genus
B_Tyzzerella	genus
B_Collinsella	genus
F_Phaeosphaeria	genus
F_Thermomyces	genus
B_Marmoricola	genus
F_Hodophilus	genus
F_Lyophyllum	genus
F_Lobosporangium	genus
B_Candidatus Sulcia	genus
F_Psoroglaena	genus
F_Naganishia	genus
B_Saccharopolyspora	genus
F_Phaeosphaeria	genus
B_Bradyrhizobium	genus
B_Bordetella	genus
B_Azoarcus	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Coxiella	genus
B_Methylosinus	genus
F_Teratosphaeria	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Histoplasma	genus
F_Marthamyces	genus
F_Ascodesmis	genus
F_Appendiculella	genus
F_Xylochrysis	genus
F_Symbiotaphrina	genus
F_Peniophorella	genus
F_Rigidoporus	genus
F_Ustilago	genus
F_Nematocida	genus
B_Treponema	genus
B_Aggregatibacter	genus
B_Scytonema	genus
F_Hymenochaete	genus
F_Bullera	genus
F_Melanotaenium	genus
F_Batrachochytrium	genus
B_Streptomyces	genus
B_Cupriavidus	genus
B_Kitasatospora	genus
B_Methylosinus	genus
B_Pigmentiphaga	genus
B_Plantactinospora	genus
F_Teratosphaeria	genus
F_Mucomycosphaerella	genus
F_Massarina	genus
F_Dematiopleospora	genus
F_Microsphaeropsis	genus
F_Histoplasma	genus
F_Verrucula	genus
F_Guyanagaster	genus
F_Peniophorella	genus
F_Sparassis	genus
F_Sarcodon	genus
F_Cercospora	genus
F_Leptosphaeria	genus
F_Periconia	genus
F_Cryomyces	genus
F_Chlorociboria	genus
F_Anthracobia	genus
F_Yarrowia	genus
F_Clavispora	genus
F_Metschnikowia	genus
F_Kazachstania	genus
F_Polycephalomyces	genus
F_Lepiota	genus
F_Sistotrema	genus
F_Tremella	genus
F_Hyaloraphidium	genus
F_Vittaforma	genus
F_Scutellospora	genus
F_Funneliglomus	genus
B_Massilia	genus
F_Beauveria	genus
F_Halteromyces	genus
F_Conidiocarpus	genus
F_Periconia	genus
F_Cryomyces	genus
F_Placidium	genus
F_Cladonia	genus
F_Varicosporium	genus
F_Yarrowia	genus
F_Clavispora	genus
F_Metschnikowia	genus
F_Polycephalomyces	genus
F_Lepiota	genus
F_Sistotrema	genus
F_Xylodon	genus
F_Stereum	genus
F_Telasphaerula	genus
F_Funneliglomus	genus
B_Microcystis	genus
B_Castellaniella	genus
B_Nodularia	genus
F_Natipusilla	genus
B_Ezakiella	genus
B_Faecalibacterium	genus
B_Caulobacter	genus
B_Coprococcus	genus
B_Butyrivibrio	genus
B_Megamonas	genus
F_Smittium	genus
B_Saccharospirillum	genus
B_Serinicoccus	genus
B_Geobacillus	genus
F_Phaeosphaeria	genus
F_Petractis	genus
F_Nephroma	genus
F_Discostroma	genus
F_Sparassis	genus
F_Claroideoglomus	genus
F_Spiromyces	genus
B_Desulfovibrio	genus
B_Vogesella	genus
B_Rhodanobacter	genus
B_Nitratireductor	genus
B_Gramella	genus
F_Orbilia	genus
F_Amanita	genus
B_Shewanella	genus
B_Veillonella	genus
F_Zygoascus	genus
B_Sutterella	genus
F_Erysiphe	genus
F_Esteya	genus
F_Umbelopsis	genus
F_Spathaspora	genus
B_Riemerella	genus
B_Sulfitobacter	genus
B_Myxococcus	genus
F_Abrothallus	genus
F_Antennariella	genus
F_Pleopsidium	genus
F_Antennariella	genus
F_Superstratomyces	genus
F_Placopyrenium	genus
F_Verrucula	genus
F_Buellia	genus
F_Platythecium	genus
F_Hyaloscypha	genus
F_Dactylaria	genus
F_Parafuscosporella	genus
F_Blackwellomyces	genus
F_Parathielavia	genus
F_Podospora	genus
F_Nolanea	genus
F_Bannozyma	genus
F_Microsporidium	genus
B_Saccharopolyspora	genus
B_Azoarcus	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Thermus	genus
B_Methylosinus	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Parmotrema	genus
F_Marthamyces	genus
F_Ascodesmis	genus
F_Beauveria	genus
F_Meliola	genus
F_Symbiotaphrina	genus
F_Armillaria	genus
F_Sparassis	genus
F_Phleogena	genus
F_Ustilago	genus
F_Furculomyces	genus
B_Ornithinimicrobium	genus
F_Flavoparmelia	genus
F_Petractis	genus
F_Meyerozyma	genus
F_Raffaelea	genus
F_Thermothielavioides	genus
F_Fomitiporia	genus
F_Yamadamyces	genus
B_Streptosporangium	genus
F_Microsphaeropsis	genus
F_Discostroma	genus
F_Pleopsidium	genus
F_Byssoloma	genus
F_Acanthothecis	genus
F_Loxospora	genus
F_Dothistroma	genus
F_Flavoparmelia	genus
F_Nematocida	genus
B_Limnohabitans	genus
B_Aerococcus	genus
B_Coxiella	genus
F_Parmotrema	genus
F_Ochrolechia	genus
F_Pertusaria	genus
F_Erysiphe	genus
F_Hanseniaspora	genus
F_Zygoascus	genus
F_Hodophilus	genus
F_Lyophyllum	genus
F_Peniophorella	genus
F_Gymnosporangium	genus
F_Batrachochytrium	genus
B_Rhodobaca	genus
F_Usnea	genus
F_Petractis	genus
B_Saccharopolyspora	genus
F_Alternaria	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Saitoella	genus
B_Thioclava	genus
F_Articulospora	genus
F_Conidiocarpus	genus
F_Alternaria	genus
F_Microcalicium	genus
F_Hypomyces	genus
B_Mesorhizobium	genus
B_Saccharopolyspora	genus
B_Azoarcus	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Dickeya	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Myxococcus	genus
B_Thermus	genus
B_Methylosinus	genus
F_Abrothallus	genus
F_Antennariella	genus
F_Aureobasidium	genus
F_Torula	genus
F_Microsphaeropsis	genus
F_Marthamyces	genus
F_Ascodesmis	genus
F_Terfezia	genus
F_Pichia	genus
F_Kluyveromyces	genus
F_Starmerella	genus
F_Meliola	genus
F_Xylochrysis	genus
F_Symbiotaphrina	genus
F_Peniophorella	genus
F_Rigidoporus	genus
F_Basidioascus	genus
F_Ustilago	genus
F_Conidiocarpus	genus
F_Cercospora	genus
F_Parastagonospora	genus
F_Cryomyces	genus
F_Laboulbenia	genus
F_Cladonia	genus
F_Phyllopsora	genus
F_Velutarina	genus
F_Medeolaria	genus
F_Hyalorbilia	genus
F_Yarrowia	genus
F_Metschnikowia	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Rhizophydium	genus
F_Rhizopus	genus
F_Spiromyces	genus
B_Frankia	genus
B_Saccharopolyspora	genus
B_Tannerella	genus
B_Acetobacter	genus
B_Kitasatospora	genus
B_Methylosinus	genus
F_Antennariella	genus
F_Microsphaeropsis	genus
F_Thysanothecium	genus
F_Starmerella	genus
F_Phruensis	genus
F_Kalmanozyma	genus
F_Nematocida	genus
F_Funneliglomus	genus
B_Candidatus Planktophila	genus
B_Providencia	genus
F_Periconia	genus
F_Phyllopsora	genus
F_Velutarina	genus
F_Medeolaria	genus
F_Yarrowia	genus
F_Kazachstania	genus
F_Zygosaccharomyces	genus
F_Pochonia	genus
F_Polycephalomyces	genus
F_Cocoicola	genus
F_Rhizophydium	genus
B_Butyrivibrio	genus
B_Ruthenibacterium	genus
F_Collemopsidium	genus
F_Teratoramularia	genus
F_Pleuroascus	genus
F_Cortinarius	genus
B_Rickettsia	genus
B_Saccharopolyspora	genus
F_Phoma	genus
F_Leptosphaeria	genus
F_Medeolaria	genus
F_Wickerhamomyces	genus
F_Podospora	genus
F_Austroboletus	genus
F_Halteromyces	genus
B_Klebsiella	genus
F_Umbilicaria	genus
F_Hyalorbilia	genus
F_Ascitendus	genus
F_Pleurocollybia	genus
F_Rigidoporus	genus
F_Pacispora	genus
B_Ottowia	genus
B_Pseudarcicella	genus
F_Rhexocercosporidium	genus
F_Tolypocladium	genus
F_Lyophyllum	genus
F_Leucogyrophana	genus
B_Dickeya	genus
F_Trichothecium	genus
F_Ustilago	genus
B_Mycobacterium	genus
F_Rhexocercosporidium	genus
F_Blackwellomyces	genus
F_Podospora	genus
F_Volvariella	genus
F_Bannozyma	genus
F_Rhizophydium	genus
B_Mesorhizobium	genus
B_Saccharopolyspora	genus
B_Bordetella	genus
B_Acetobacter	genus
B_Kitasatospora	genus
B_Dickeya	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Geobacillus	genus
B_Methylosinus	genus
F_Microsphaeropsis	genus
F_Kluyveromyces	genus
F_Corollospora	genus
F_Neurospora	genus
F_Sparassis	genus
F_Ustilago	genus
B_Azoarcus	genus
B_Acetobacter	genus
B_Kitasatospora	genus
B_Serinicoccus	genus
B_Anaeromyxobacter	genus
B_Methylosinus	genus
F_Massarina	genus
F_Microsphaeropsis	genus
F_Phyllobathelium	genus
F_Rinodina	genus
F_Evernia	genus
F_Marthamyces	genus
F_Ascodesmis	genus
F_Pneumocystis	genus
F_Ustilago	genus
F_Ambispora	genus
F_Lichtheimia	genus
B_Citricoccus	genus
B_Olsenella	genus
B_Acidipropionibacterium	genus
B_Hyphomonas	genus
B_Thermosporothrix	genus
F_Orbilia	genus
F_Schizosaccharomyces	genus
B_Streptomyces	genus
B_Rhodococcus	genus
B_Bradyrhizobium	genus
B_Bdellovibrio	genus
B_Frankia	genus
B_Enterococcus	genus
B_Mesorhizobium	genus
B_Saccharopolyspora	genus
B_Bordetella	genus
B_Azoarcus	genus
B_Sorangium	genus
B_Kitasatospora	genus
B_Streptosporangium	genus
B_Dickeya	genus
B_Oerskovia	genus
B_Serinicoccus	genus
B_Anaeromyxobacter	genus
B_Thermus	genus
B_Methylosinus	genus
F_Abrothallus	genus
F_Antennariella	genus
F_Aureobasidium	genus
F_Kirschsteiniothelia	genus
F_Massarina	genus
F_Dematiopleospora	genus
F_Neoroussoella	genus
F_Torula	genus
F_Heterodermia	genus
F_Rinodina	genus
F_Articulospora	genus
F_Marthamyces	genus
F_Ascodesmis	genus
F_Terfezia	genus
F_Pichia	genus
F_Kluyveromyces	genus
F_Appendiculella	genus
F_Meliola	genus
F_Raffaelea	genus
F_Neurospora	genus
F_Xylochrysis	genus
F_Symbiotaphrina	genus
F_Armillaria	genus
F_Auricularia	genus
F_Peniophorella	genus
F_Hyphoderma	genus
F_Rigidoporus	genus
F_Sparassis	genus
F_Yamadamyces	genus
F_Kalmanozyma	genus
F_Ustilago	genus
F_Nematocida	genus
F_Ambispora	genus
F_Funneliglomus	genus
F_Lichtheimia	genus
F_Exophiala	genus
B_Carnobacterium	genus
F_Torula	genus
F_Mucomycosphaerella	genus
F_Clonostachys	genus
F_Podospora	genus
F_Nolanea	genus
F_Austroboletus	genus
F_Microsporidium	genus
B_Rhodoplanes	genus
F_Acanthothecis	genus
F_Pseudogymnoascus	genus
B_Hydrogenophaga	genus
F_Conidiocarpus	genus
F_Cercospora	genus
F_Periconia	genus
F_Placidium	genus
F_Velutarina	genus
F_Varicosporium	genus
F_Anthracobia	genus
F_Yarrowia	genus
F_Clavispora	genus
F_Ascitendus	genus
F_Polycephalomyces	genus
F_Lepiota	genus
F_Pluteus	genus
F_Sistotrema	genus
F_Tremella	genus
F_Hyaloraphidium	genus
F_Vittaforma	genus
F_Funneliglomus	genus
F_Spiromyces	genus
B_Nakamurella	genus
B_Emticicia	genus
F_Tortispora	genus
F_Ugola	genus
F_Heterogastridium	genus
F_Moesziomyces	genus
B_Brochothrix	genus
F_Bensingtonia	genus
B_Liberibacter	genus
B_Kordiimonas	genus
F_Heterodermia	genus
F_Clitocybe	genus
F_Naumovozyma	genus
F_Monodictys	genus
F_Deakozyma	genus
F_Hamamotoa	genus
B_Methylosinus	genus
F_Nematocida	genus
F_Lichtheimia	genus
F_Pacispora	genus
B_Nitrosomonas	genus
F_Lopezaria	genus
F_Tubulicrinis	genus
B_Methylobacterium	genus
F_Herpomyces	genus
F_Buellia	genus
B_Glutamicibacter	genus
F_Loxospora	genus
F_Pyricularia	genus
B_Pigmentiphaga	genus
F_Saturnispora	genus
F_Sparassis	genus
B_Olsenella	genus
B_Thermosporothrix	genus
B_Ruthenibacterium	genus
F_Schizosaccharomyces	genus
B_Pseudomonas	genus
F_Abrothallus	genus
F_Antennariella	genus
F_Endocarpon	genus
F_Flavoparmelia	genus
F_Debaryomyces	genus
F_Guyanagaster	genus
F_Peniophorella	genus
F_Phanerochaete	genus
F_Bullera	genus
F_Kalmanozyma	genus
B_Serinicoccus	genus
F_Terfezia	genus
B_Sulfitobacter	genus
F_Pezicula	genus
F_Yarrowia	genus
F_Polycephalomyces	genus
F_Symbiotaphrina	genus
F_Hanseniaspora	genus
F_Trichothecium	genus
B_Staphylococcus	genus
B_Shewanella	genus
B_Riemerella	genus
B_Cloacibacterium	genus
B_Salinicoccus	genus
B_Microcoleus	genus
B_Labilithrix	genus
B_Streptomonospora	genus
B_Paracoccus	genus
B_Rickettsia	genus
B_Providencia	genus
B_Acetobacter	genus
B_Lysinibacillus	genus
F_Microallomyces	genus
F_Telimena	genus
F_Histoplasma	genus
F_Flavoparmelia	genus
F_Chlorociboria	genus
F_Blackwellomyces	genus
F_Nolanea	genus
F_Tilletiaria	genus
F_Anthracocystis	genus
B_Brevibacterium	genus
F_Cercospora	genus
F_Cryomyces	genus
F_Velutarina	genus
F_Barnettozyma	genus
F_Lobulomyces	genus
F_Pacispora	genus
F_Septoglomus	genus
F_Lobosporangium	genus
F_Spiromyces	genus
B_Modestobacter	genus
B_Leptothrix	genus
F_Mucomycosphaerella	genus
B_Cellvibrio	genus
B_Nonlabens	genus
B_Microvirga	genus
B_Sphaerotilus	genus
F_Simonyella	genus
F_Cladonia	genus
F_Byssoloma	genus
F_Medeolaria	genus
F_Hyphopichia	genus
F_Spathaspora	genus
F_Metschnikowia	genus
F_Zygosaccharomyces	genus
F_Kuraishia	genus
F_Bertia	genus
F_Cocoicola	genus
F_Tretomyces	genus
F_Tylopilus	genus
F_Naganishia	genus
F_Backusella	genus
F_Pneumocystis	genus
B_Candidatus Saccharimonas	genus
F_Antennariella	genus
F_Mucomycosphaerella	genus
F_Lipomyces	genus
F_Parathielavia	genus
F_Podospora	genus
F_Austroboletus	genus
F_Penicillium	genus
F_Pseudomerulius	genus
B_Chromohalobacter	genus
F_Hyalorbilia	genus
F_Spiromyces	genus
F_Periconia	genus
F_Velutarina	genus
F_Hyalorbilia	genus
F_Metarhizium	genus
F_Saitozyma	genus
F_Spiromyces	genus
F_Craterellus	genus
B_Myxococcus	genus
F_Teratosphaeria	genus
F_Elsinoe	genus
F_Hanseniaspora	genus
F_Bulbillomyces	genus
F_Buckleyzyma	genus
F_Harpella	genus
B_Streptomyces	genus
B_Ochrobactrum	genus
F_Mucomycosphaerella	genus
F_Penicillium	genus
F_Parafuscosporella	genus
F_Ambrosiella	genus
F_Podospora	genus
F_Xylaria	genus
F_Nolanea	genus
F_Austroboletus	genus
F_Bannozyma	genus
F_Bulleribasidium	genus
F_Microsporidium	genus
F_Rhizophagus	genus
F_Halteromyces	genus
F_Acanthothecis	genus
B_Cupriavidus	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Methylosinus	genus
F_Microsphaeropsis	genus
F_Capronia	genus
F_Basidioascus	genus
F_Ustilago	genus
B_Altererythrobacter	genus
B_Pasteurella	genus
F_Saturnispora	genus
F_Esteya	genus
F_Peniophorella	genus
F_Bulbillomyces	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Methylosinus	genus
F_Torula	genus
F_Microsphaeropsis	genus
F_Podosphaera	genus
F_Kluyveromyces	genus
F_Phlyctochytrium	genus
F_Dentiscutata	genus
B_Leptotrichia	genus
B_Delftia	genus
F_Cercospora	genus
F_Periconia	genus
F_Psoroglaena	genus
F_Gomphillus	genus
F_Velutarina	genus
F_Spathaspora	genus
F_Yarrowia	genus
F_Polycephalomyces	genus
F_Xylodon	genus
F_Hyaloraphidium	genus
B_Kitasatospora	genus
B_Oerskovia	genus
B_Thermus	genus
F_Dematiopleospora	genus
B_Scytonema	genus
F_Flavoparmelia	genus
F_Podosphaera	genus
F_Torula	genus
F_Kallichroma	genus
F_Symbiotaphrina	genus
F_Flammulina	genus
F_Psiloglonium	genus
F_Natipusilla	genus
F_Histoplasma	genus
F_Endocarpon	genus
F_Dactylina	genus
F_Hypocrella	genus
F_Gymnosporangium	genus
F_Grosmannia	genus
F_Aureobasidium	genus
F_Didymella	genus
F_Pleurostoma	genus
F_Leucogyrophana	genus
F_Ceriporia	genus
B_Actinomadura	genus
F_Epicoccum	genus
F_Komagataella	genus
F_Deakozyma	genus
F_Guyanagaster	genus
F_Elsinoe	genus
F_Psoroglaena	genus
F_Spathaspora	genus
F_Pleurostoma	genus
F_Amblyospora	genus
B_Riemerella	genus
B_Limnohabitans	genus
B_Olsenella	genus
B_Asticcacaulis	genus
B_Scytonema	genus
B_Candidatus Hodgkinia	genus
B_Eikenella	genus
F_Absconditella	genus
F_Favolus	genus
F_Tilletiaria	genus
F_Periconia	genus
F_Parastagonospora	genus
F_Umbilicaria	genus
F_Medeolaria	genus
F_Yarrowia	genus
F_Wickerhamomyces	genus
F_Zygosaccharomyces	genus
F_Kuraishia	genus
F_Pochonia	genus
F_Cocoicola	genus
F_Ramaria	genus
F_Lobulomyces	genus
F_Rhizophydium	genus
F_Septoglomus	genus
F_Lobosporangium	genus
F_Backusella	genus
F_Spiromyces	genus
B_Frankia	genus
B_Dickeya	genus
B_Oerskovia	genus
F_Penicilliopsis	genus
F_Guyanagaster	genus
F_Ustilago	genus
B_Rheinheimera	genus
F_Elsinoe	genus
F_Ochroconis	genus
F_Diplotomma	genus
F_Amorphotheca	genus
F_Pilobolus	genus
B_Cardiobacterium	genus
F_Cladonia	genus
F_Varicosporium	genus
F_Anthracobia	genus
F_Yarrowia	genus
F_Deakozyma	genus
F_Pleurocollybia	genus
F_Xylodon	genus
F_Polyporus	genus
B_Mycobacterium	genus
F_Mucomycosphaerella	genus
F_Clonostachys	genus
F_Blackwellomyces	genus
F_Podospora	genus
F_Saitoella	genus
F_Nolanea	genus
F_Bannozyma	genus
F_Rhizophagus	genus
F_Halteromyces	genus
B_Nitrobacter	genus
F_Thanatephorus	genus
B_Salinicoccus	genus
F_Teratoramularia	genus
F_Psiloglonium	genus
F_Epicoccum	genus
F_Deakozyma	genus
F_Raffaelea	genus
F_Pleurocollybia	genus
F_Ambispora	genus
F_Bacidia	genus
F_Erysiphe	genus
F_Dichomitus	genus
B_Candidatus Sulcia	genus
F_Basidioascus	genus
F_Phlyctochytrium	genus
B_Riemerella	genus
B_Marinobacter	genus
B_Runella	genus
B_Zymomonas	genus
B_Myxococcus	genus
F_Teratoramularia	genus
F_Phlyctis	genus
F_Gymnosporangium	genus
F_Lichtheimia	genus
F_Leptosphaeria	genus
F_Metschnikowia	genus
F_Backusella	genus
F_Didymella	genus
F_Medeolaria	genus
F_Nakaseomyces	genus
F_Boothiomyces	genus
B_Pigmentiphaga	genus
F_Didymella	genus
F_Elsinoe	genus
F_Elaphomyces	genus
F_Pezicula	genus
F_Botrytis	genus
F_Brettanomyces	genus
F_Saturnispora	genus
F_Kusaghiporia	genus
F_Umbelopsis	genus
F_Kuzuhaea	genus
